"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
48,NA,NA,216,"SZ",41,1,"Behavioural",NA,216,2015,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","How does immediate recall of a stressful event affect psychological response to it?","Gittins, Catherine B.; Paterson, Helen M.; Sharpe, Louise","helen.paterson@sydney.edu.au","10.1016/j.jbtep.2014.07.006","Web of Science","Australia","Australia",4,85,52,0.611764706,"19.56","Between-subject",1,1,1,1,1,1,1,NA,1,1,1,10,"page 24","Real video","Real trauma video","Unspecified","Training video","Experimental task","Fake trauma video","Real vs. Fake trauma video","Behavioural","Verbal","Direct","Instruction",42.3333333333333,39.3333333333333,81.6666666666667,"Pre","Trauma film","Trauma film","1","10min","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Negative","Real video participants had significantly higher IES-Intrusion scores than trainig video",NA,"DASS21; STAI","Yes","Positive",5.898,0.621,4.374846658,4.453,0.654,4.12050891933333,"2.31",NA,NA,"0.48","Not provided","Hedges's g ","This article is also a 2*2 design, while there is no interactive effects, should we just report the significant main effect? If so, should we also ask for non-significant main effect？",NA,NA,NA,"Film","No","Gittins et al., 2015","Gittins et al., 2015","Gittins et al., 2015, Delayed post","Real vs. Fake trauma video",NA,"Delayed post",NA,NA,0.333333333333333,"F(1,80) = 5.82",NA,NA,NA,-0.327439415191507,0.0366929968181022,0.191554161578657,-0.702885571885675,0.0480067415026604,-1.70938293636107,0.0873800396019049,-1.11758084642088,0,0.00173220742047284,0,-0.0149716282396032,0
50,1,1,226,"MMV",43,1,"Behavioural",NA,226,2016,"Published","Journal Article","Plos One","Activating attachments reduces memories of traumatic images","Bryant, Richard A.; Foord, Rachael","r.bryant@.unsw.edu.au","10.1371/journal.pone.0162550","Web of Science","Australia","Australia",2,63,23,0.343283582,"19.78","Between-subject",1,1,1,1,1,1,0,NA,1,1,1,9,"Supplementary data","View attachment-related images","Attachment priming","Decrease","View non-attachment images","Experimental task","Control (positive mood induction)","Attachment priming","Behavioural","Emotion","Indirect","Task",30,30,60,"Peri","Negative + Neutral Pictures","Picture Viewing","40","200 seconds","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","2nd day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES-R intrusion subscale.",NA,NA,"Yes","Null",0.8,0.28,1.52,1.47,0.38,2.1,"-0.67",NA,NA,NA,"Not provided","Not provided","Is the manipulation peri or pre?","Stats calculated from raw datset",NA,NA,"Picture","No","Bryant & Foord, 2016","Bryant & Foord, 2016","Bryant & Foord, 2016","Attachment priming",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.36075,0.06775,0.260288301696407,-0.149415071324959,0.870915071324959,1.38596317102552,0.165758149586201,0.750936473069039,0,0.00785827194376754,0,0.0883656751493899,0
53,NA,NA,245,"MMV & SZ",46,1,"Behavioural",NA,245,2017,"Published","Journal Article","Journal Of Experimental Psychopathology","An analogue investigation into the effect of trauma-related rumination on trauma intrusions and the moderating role of trait rumination and depression","Kubota, Rie; Nixon, Reginald D. V.","reg.nixon@flinders.edu.au ","10.5127/jep.058516","Web of Science","Australia","Australia",2,57,57,1,"20.74","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table S4, page 437","Rumination","Film-related rumination","Increase","Control group (irrelevant quiz questions)","Experimental task","Control (irrelevant quiz question)","Film-related rumination","Behavioural","Verbal","Direct","Task",28,29,57,"Immediate post","Trauma film","Trauma film","1","8 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES-R INTRUSION SUBSCALE","HR",NA,"No",NA,0.57,NA,0.5,0.72,NA,0.64,"-0.15","t(54)=1.03",NA,"0.31","0.28","Cohen's d",NA,NA,NA,NA,"Film","Yes","Kubota & Nixon, 2017, Exp. 1","Kubota & Nixon, 2017","Kubota & Nixon, 2017, Exp. 1, Delayed post","Film-related rumination",NA,"Delayed post",NA,NA,-1,NA,NA,-1.03,-0.28,0.25705,0.07078,0.266045108957109,-0.264398413555934,0.778498413555934,0.966189534577916,0.33394934868724,0.472983221455359,0,0.00322544233066352,0,0.0564844887670128,0
54,NA,NA,254,"MMV & SZ",46,2,"Behavioural",NA,254,2017,"Published","Journal Article","Journal Of Experimental Psychopathology","An analogue investigation into the effect of trauma-related rumination on trauma intrusions and the moderating role of trait rumination and depression","Kubota, Rie; Nixon, Reginald D. V.","reg.nixon@flinders.edu.au ","10.5127/jep.058516","Web of Science","Australia","Australia",2,59,59,1,"23.82","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table S10, page 442","Rumination","Film-related rumination","Increase","Control group (free thinking)","Experimental task","Control (free thinking)","Film-related rumination","Behavioural","Verbal","Direct","Task",29,30,59,"Immediate post","Trauma film","Trauma film","1","4 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES-R INTRUSION SUBSCALE",NA,NA,"No",NA,0.77,NA,0.58,0.8,NA,0.66,"-0.03","t(56)=0.16",NA,"0.87","0.04","Cohen's d",NA,NA,NA,NA,"Film","No","Kubota & Nixon, 2017, Exp. 2","Kubota & Nixon, 2017","Kubota & Nixon, 2017, Exp. 2","Film-related rumination",NA,NA,NA,NA,-1,NA,NA,-0.16,-0.04,0.04759,0.06784,0.260461129537595,-0.462913813893687,0.558093813893687,0.182714403813298,0.855022113410166,-0.0705882699870409,0,2.95449515206199e-05,0,-0.00539726184478322,0
60,1,1,273,"SZ",52,1,"Behavioural",NA,273,2013,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Unconscious thought reduces intrusion development: a replication and extension","Krans, Julie; Janecko, Dorte; Bos, Maarten W.","j.krans@unsw.edu.au","10.1016/j.jbtep.2012.08.004","Web of Science","Australia","Australia",3,51,47,0.921568627,"19.76","Between-subject",1,1,1,1,1,1,1,NA,1,1,1,10,"page 183, Table 1","Conscious thought condition (trauma recall + memory test expectation)","Imagery re-experience","Unspecified","Mere distraction condition (2-back working memory task)","Experimental task","Control (working memory task)","Unconscious imagery re-experience","Behavioural","Imagery","Indirect","Task",17,17,34,"Immediate post","Trauma film","Trauma film","1","8.42min","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","Same day post trauma film",NA,"Retrospective",NA,"Positive","UT group showed lower intrusion score than MD group",NA,NA,"Yes","Null",8.15,NA,5.52333333333333,7.21,NA,5.03,"3.42",NA,NA,"<0.05","Not provided","Not provided","Contact author for sample size and age information",NA,NA,NA,"Film","No","Krans et al., 2013a","Krans et al., 2013","Krans et al., 2013a","Unconscious imagery re-experience",NA,NA,NA,NA,0.333333333333333,NA,NA,NA,NA,-0.137147097597525,0.088455418663281,0.297414556912201,-0.720079629145439,0.44578543395039,-0.461131085920624,0.644704560334821,-0.505637393975391,0,0.00659501422235403,0,-0.0267746037004194,0
61,NA,NA,276,"MMV",53,1,"Behavioural",NA,276,2017,"Published","Journal Article","Psychological Trauma: Theory, Research, Practice, And Policy","Using the trauma film paradigm to explore interpersonal processes after trauma exposure","Woodward, Matthew J.; Beck, J. Gayle","mjwdward@memphis.edu","10.1037/tra0000169","Web of Science","USA","North america",2,67,67,1,"19","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"page 449","Presence of romantic partner","Social support","Decrease","Absence of romantic partner","No-task","No-Task","Social support","Behavioural","Emotion","Indirect","Task",32,35,67,"Peri + immediate post","Trauma film","Trauma film","1","11 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","3rd day post trauma film",NA,"Retrospective",NA,"Negative","Partner present condition had higher IES-R intrusion subscale score than partner absent condition",NA,"state anxiety","No",NA,0.9,NA,0.76,0.5,NA,0.48,"0.4",NA,NA,"0.04","Not provided","Not provided","Is manipulation peri or immediate post/check with dr. hu",NA,NA,NA,"Film","No","Woodward & Beck, 2017","Woodward & Beck, 2017","Woodward & Beck, 2017","Social support",NA,NA,NA,NA,1,"F(1,56) = 4.55 (group main effect)",NA,NA,NA,-0.62828,0.06277,0.250539418056321,-1.11933725939039,-0.137222740609611,-2.50770918554127,0.0121516631326738,-1.92145371897489,0,0.0532695978753045,0,-0.23528575281544,0
62,1,1,277,"MMV",54,1,"Behavioural",NA,277,2017,"Published","Journal Article","Consciousness And Cognition","Activating attachment representations during memory retrieval modulates intrusive traumatic memories","Bryant, Richard A.; Chan, Iris","r.bryant@unsw.edu.au","10.1016/j.concog.2017.08.010","Web of Science","Australia","Australia",2,69,56,0.746666667,"19.25","Between-subject",1,1,0,0,1,1,0,NA,1,1,1,7,"Table 4, page 202","Think about an attachment figure","Attachment priming","Unspecified","Think about if they had a million","Experimental task","Control (positive mood induction)","Attachment priming","Behavioural","Emotion","Indirect","Instruction",35,34,69,"Delayed post","Negative + Neutral Pictures","Picture Viewing","40","6 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","4th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES-R INTRUSION SUBSCALE",NA,NA,"Yes","Null",10.22,NA,7.01,11.66,NA,7.77,"-1.44",NA,NA,NA,"Not provided","Not provided",NA,"Stats estimated from the average of high/low group",NA,NA,"Picture","No","Bryant & Chan, 2017","Bryant & Chan, 2017","Bryant & Chan, 2017","Attachment priming",NA,NA,NA,"2 days",-1,NA,NA,NA,NA,0.19256,0.05825,0.241350367722943,-0.280486720736969,0.665606720736969,0.797844237059742,0.424960886474687,0.319174435792986,0,0.00170585305465004,0,0.0410203698079991,0
64,1,1,280,"SZ",56,1,"Behavioural",NA,280,2013,"Published","Journal Article","Neurobiology Of Learning And Memory","The role of estrogen in intrusive memories","Cheung, Jessica; Chervonsky, Liza; Felmingham, Kim L.; Bryant, Richard A.","r.bryant@unsw.edu.au","10.1016/j.nlm.2013.07.005","Web of Science","Australia","Australia",2,55,29,0.527272727,"19.89","Between-subject",1,1,0,0,1,1,0,NA,1,1,1,7,"page 90, Table 1","High stress (cold water) condition","Cold water stress induction","Increase","Low stress (warm water) condition","Experimental task","Control (Warm water)","Cold vs. Warm water stress","Behavioural","Emotion","Indirect","Task",25,30,55,"Peri","Negative + Neutral pictures","Viewing pictures","18 negative + 18 neutral","3min","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","3rd day post trauma film",NA,"Retrospective",NA,"Null","No group difference on IES   intruision subscale between high stress (cold water) and low stress (warm water) group","Saliva (sAA, cortisol)",NA,"Yes","Null",2.84,NA,2.7005,2.802666667,NA,2.9863,"0.037333333",NA,NA,NA,"Not provided","Not provided","Pooled SD from female and male",NA,NA,NA,"Picture","Yes","Cheung et al., 2013","Cheung et al., 2013","Cheung et al., 2013","Cold vs. Warm water stress",NA,NA,NA,NA,1,NA,NA,NA,NA,-0.01287,0.07333,0.270795125510043,-0.543628445999685,0.517888445999685,-0.0475267048317776,0.962093447001573,-0.224665810911818,0,0.000537381573751645,0,-0.0230314628734166,0
65,1,1,282,"MMV",57,1,"Behavioural",NA,282,2017,"Published","Journal Article","Psychoneuroendocrinology","Acute physical exercise in humans enhances reconsolidation of emotional memories","Keyan, D., & Bryant, R. A.","r.bryant@unsw.edu.au","10.1016/j.psyneuen.2017.09.019","PubMed","Australia","Australia",3,54,26,0.481481481,"19.48","Between-subject",1,1,0,0,1,1,0,NA,1,1,1,7,"Table 1, page 148","Reactivation plus Exercise","Trauma reminder + exercise","Unspecified","Reactivation plus Exercise","Experimental task","Trauma reminder + Exercise","Trauma reminder vs. Exercise","Behavioural","Other","Indirect","Task",18,18,36,"Delayed post","Trauma film","Trauma film","1","10 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","5th day post film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES-R INTRUSION SUBSCALE","HR, Cortisol",NA,"Yes","Positive",6.20333333333333,NA,3.11666666666667,6.20333333333333,NA,3.11666666666667,"0.61",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Keyan & Bryant, 2017a","Keyan & Bryant, 2017","Keyan & Bryant, 2017a","Trauma reminder vs. Exercise",NA,NA,NA,"2 days",0.333333333333333,NA,NA,NA,NA,-0.00282105623757898,0.0818698876185312,0.286129145000175,-0.563634180437922,0.557992067962764,-0.00985938093645529,0.992133479619257,-0.174348909929999,0,0.00136932181111171,0,-0.00595431354880147,0
67,1,1,287,"MMV",59,1,"Behavioural",NA,287,2017,"Published","Journal Article","Neurobiology Of Learning And Memory","Brief exercise enhances intrusive memories of traumatic stimuli","Keyan, Dharani; Bryant, Richard A.","r.bryant@unsw.edu.au","10.1016/j.nlm.2017.03.012","Web of Science","Australia","Australia",2,49,33,0.673469387,"19.875","Between-subject",1,1,0,0,1,1,0,NA,1,1,0,6,"Table 1, page 12","Exercise only","Exercise only","Increase","Walking only","Experimental task","Walk","Exercise vs. Walk","Behavioural","Other","Indirect","Task",25,24,49,"Immediate post","Trauma films","Trauma film","1","10 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","2nd day post trauma film",NA,"Retrospective","Not provided","Negative","Exercise had more intrusions than walking","HR",NA,"Yes","Null",7,NA,3.03,5.08,NA,2.64,"1.92","t(1,47)=2.36","Not reported","0.023","0.68","Cohen's d",NA,NA,NA,NA,"Film","Yes","Keyan & Bryant, 2017b","Keyan & Bryant, 2017","Keyan & Bryant, 2017b","Exercise vs. Walk",NA,NA,NA,NA,1,NA,NA,2.36,0.68,-0.66384,0.08616,0.293530236943317,-1.2391592644089,-0.0885207355910981,-2.26157280051592,0.0237238100799085,-1.85561736470443,0,0.0423122314893213,0,-0.208793859354464,0
74,NA,NA,312,"MMV & SZ",65,1,"Behavioural",NA,312,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Australia","Australia",3,113,66,0.584070796,"23.84","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",38,37,75,"Pre","Trauma film","Trauma film","1","10 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES INTRUSION SUBSCALE",NA,NA,"Yes","Null",7.865,NA,6.185,7.08,NA,6.08,"0.92",NA,NA,NA,"Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 1","Krans et al., 2018","Krans et al., 2018, Exp. 1","Self efficacy",NA,NA,NA,NA,1,NA,NA,NA,NA,-0.127283997434865,0.0427645958430112,0.206796024727293,-0.53260420590036,0.278036211030629,-0.615505049493663,0.538221235642127,-0.550658663714926,0,0.000913148849161754,0,-0.0291461644300089,0
75,NA,NA,320,"MMV & SZ",65,2,"Behavioural",NA,320,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Belgium/Australia","Australia/europe",3,74,54,0.72972973,"20.66","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 8","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",23.5,24,47.5,"Immediate post","Trauma film","Trauma film","1","10 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES INTRUSION SUBSCALE",NA,NA,"Yes","Null",8.24,NA,5.54,8.21,NA,5.36,"0.95",NA,NA,NA,"Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 2","Krans et al., 2018","Krans et al., 2018, Exp. 2","Self efficacy",NA,NA,NA,NA,0,NA,NA,NA,NA,-0.00883879273624562,0.0676226081417696,0.26004347356119,-0.518524000916179,0.500846415443688,-0.0339896734003815,0.972885385377148,-0.176757986773352,0,0.00221033516855676,0,-0.0104357754282551,0
93,NA,NA,372.5,"SZ",79,1,"Behavioural",NA,372.5,2010,"Published","Journal Article","Journal Of Anxiety Disorders","I see what you're saying: intrusive images from listening to a traumatic verbal report","Krans, Julie; Naring, Gerard; Holmes, Emily A.; Becker, Eni S.","J.Krans@psych.ru.nl","10.1016/j.janxdis.2009.09.009","Web of Science","Netherlands","Europe",3,86,60,0.697674419,"22.01","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"page 137, Table 2","Visualspatial interference task during encoding (shaping plasticine)","Number counting","Unspecified","No-task","No-task","No-Task","Number counting","Behavioural","Verbal","Indirect","Task",29,28,57,"Peri","Verbal report of trauma film","Lisen to verbal report of trauma film","4","11min42s","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Not provided","Not provided",NA,NA,"Yes","Null",3.93,NA,3.405,5.11,NA,2.53,"-1.41",NA,NA,NA,"Not provided","Not provided","Contact Emily for sample size; sample size and trauma stimuli info provide by author via email",NA,NA,NA,"Audio","No","Krans et al., 2010a","Krans et al., 2010","Krans et al., 2010a","Number counting",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.379029034574358,0.0572153781479864,0.239197362334927,-0.089797795602099,0.847855864750816,1.58458701582017,0.113060196934394,0.799779065309587,0,0.00371240472215003,0,0.0587449757181134,0
97,NA,NA,389,"MMV",83,1,"Behavioural",NA,389,2019,"Published","Journal Article","Behaviour Research And Therapy","Spatio-temporal associations with memory cues are linked to analogue traumatic intrusions","Meyer, Thomas; Ikani, Nessa; Morina, Nexhmedin","t.meyer@uni-muenster.de","10.1016/j.brat.2019.103481","Web of Science","Germany","Europe",2,96,73,0.760416667,"22.4","Within-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 3, page 7","Past verbal training","Past verbal training","Decrease","Now verbal training","Experimental task","Now verbal training","Past vs. Now verbal training","Behavioural","Verbal","Direct","Task",96,96,96,"Immediate post","Trauma film","Trauma film","2","20 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of intrusion subscale ies-r",NA,NA,"No",NA,13.8,NA,12.6,14.9,NA,5.9,"-1.1",NA,NA,NA,"Not provided","Not provided","reported intrusion frequency separately for total intrusions, image intrusion, thought intrusion~ which one to code. Mean and sd currently summed for two film clips as they were reported separately for each of the two conditions.",NA,NA,NA,"Film","No","Meyer et al., 2019","Meyer et al., 2019","Meyer et al., 2019","Past vs. Now verbal training",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.11137,0.02087,0.144464528518249,-0.171780475895768,0.394520475895768,0.770915886012334,0.440756790315539,0.116419516593479,0,0.00042447850897264,0,0.0203935907275502,0
98,NA,NA,394.5,"MMV & SZ",84,1,"Behavioural",NA,394.5,2019,"Published","Journal Article","Cognition And Emotion","Vantage perspective in analogue trauma memories: an experimental study","Mooren, Nora; Krans, Julie; Naring, Gerard; van Minnen, Agnes","n.mooren@uu.nl","10.1080/02699931.2018.1538010","Web of Science","Netherlands","Europe",3,85,85,1,"21.27","Between-subject",1,0,1,1,1,1,1,0,1,1,1,9,"Table 1, page 1266","Observer perspective recall","Observer perspective recall","Unspecified","Neutral memory recall","Experimental task","Control (neutral memory recall)","Observer perspective recall","Behavioural","Imagery","Direct","Task",25,27,52,"Immediate post","Eyewitness report of real-life road traffic accidents","Trauma analogue induction","4","11min 42s","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","field perspective condition score higher on IES-intrusion than the control perspective",NA,"STAI-S","No",NA,4.305,NA,2.845,3.89,NA,3.57,"1.76",NA,NA,"0.28","Not provided","Not provided",NA,"This paper, the intrusion includes both visual intrusions and visual+verbal intrusion. But the analysis only focused on the total (i.e., (only visual) + (visual+verbal combination)). In this case should we code them seprately?",NA,NA,"Audio","No","Mooren et al., 2019","Mooren et al., 2019","Mooren et al., 2019","Observer perspective recall",NA,NA,NA,NA,0,NA,NA,NA,NA,-0.0936258799683408,0.0629839287499333,0.250965991221785,-0.58551922276304,0.398267462826359,-0.373062021322248,0.70910228408965,-0.503465758141489,0,0.00654775812556889,0,-0.00095640149704055,0
99,NA,NA,398,"MMV & SZ",85,1,"Behavioural",NA,398,2019,"Published","Journal Article","Translational Psychiatry","Investigation of the impact of total sleep deprivation at home on the number of intrusive memories to an analogue trauma","Porcheret, Kate; van Heugten-van der Kloet, Dalena; Goodwin, Guy M.; Foster, Russell G.; Wulff, Katharina; Holmes, Emily A.","kate.porcheret@ndcn.ox.ac.uk","10.1038/s41398-019-0403-z","Web of Science","England","Europe",2,50,14,0.28,"25.16","Between-subject",1,1,1,1,1,1,0,1,1,1,1,10,"Page 6","Sleep","Sleep","Increase","Sleep Deprivation (one night)","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",24,26,50,"Immediate post","Trauma film","Trauma film","11","15 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","3rd day post trauma film",NA,"Retrospective","Image","Null","Both conditions did not significantly in terms of intrusion subscale ies-r","PSG",NA,"Yes","Positive",0.61,NA,0.45,0.71,NA,0.57,"-0.1","t=0.68",NA,"0.5","Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Porcheret et al., 2019","Porcheret et al., 2019","Porcheret et al., 2019","Sleep",NA,NA,NA,NA,-1,NA,NA,-0.68,NA,0.19075,0.08049,0.283707595950479,-0.365316888062938,0.746816888062938,0.672347172661868,0.501362705266096,0.291622699004518,0,0.00122880100914638,0,0.0348441184938518,0
107,NA,NA,439,"MMV",93,1,"Behavioural",NA,439,2019,"Published","Journal Article","Behaviour Research And Therapy","The effects of dual-tasks on intrusive memories following analogue trauma","van Schie, Kevin; van Veen, Suzanne C.; Hagenaars, Muriel A.","k.vanschie@essb.eur.nl","10.1016/j.brat.2019.103448","Web of Science","Netherlands","Europe",3,76,54,0.710526316,"21.1","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 1, page 5","Recall + Eye Movement","Imagery re-experience + number counting","Decrease","No-Task","No-task","No-Task","Imagery re-experience + number counting","Behavioural","Imagery + verbal","Direct + indirect","Task",25.5,25,50.5,"Immediate post","Trauma film","Trauma film","1","9.24 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of intrusion subscale ies",NA,NA,"Yes","Null",6.62,NA,4.795,8.52,NA,6.46,"-2.6",NA,NA,NA,"Not provided","Not provided","Manipulation is same between experiment 1 and 2 but they changed the duration and how long subjects count backwards from 450 to 1000 in exp 1 to exp 2/3~ how to report these changes in coding",NA,NA,NA,"Film","No","van Schie et al., 2019, Exp. 1","van Schie et al., 2019","van Schie et al., 2019, Exp. 1","Imagery re-experience + number counting",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.334644684402734,0.0644117283119157,0.253794657768669,-0.162792844823857,0.832082213629325,1.31856473002579,0.18731467149136,0.653374543069043,0,0.00351644407118344,0,0.0465335143968812,0
108,NA,NA,444.5,"MMV",93,2,"Behavioural",NA,444.5,2019,"Published","Journal Article","Behaviour Research And Therapy","The effects of dual-tasks on intrusive memories following analogue trauma","van Schie, Kevin; van Veen, Suzanne C.; Hagenaars, Muriel A.","k.vanschie@essb.eur.nl","10.1016/j.brat.2019.103448","Web of Science","Netherlands","Europe",3,74,50,0.675675676,"20.85","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2, page 6","Recall + Eye Movement","Imagery re-experience + number counting","Decrease","No-Task","No-task","No-Task","Imagery re-experience + number counting","Behavioural","Imagery + verbal","Direct + indirect","Task",24.5,25,49.5,"Immediate post","Trauma film","Trauma film","1","9.24 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of intrusion subscale ies",NA,NA,"Yes","Null",6.595,NA,4.495,9.44,NA,5.11,"-3.53",NA,NA,NA,"Not provided","Not provided","Manipulation is same between experiment 1 and 2 but they changed the duration and how long subjects count backwards from 450 to 1000 in exp 1 to exp 2/3~ how to report these changes in coding",NA,NA,NA,"Film","No","van Schie et al., 2019, Exp. 2","van Schie et al., 2019","van Schie et al., 2019, Exp. 2","Imagery re-experience + number counting",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.574278333911595,0.0675810145042425,0.259963486867372,0.0647498996515452,1.08380676817164,2.20907305418849,0.0271695600021112,1.27694299955163,0,0.00970277263593628,0,0.0907914377346934,0
