"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
41,NA,NA,178,"MMV & SZ",34,1,"Behavioural",NA,178,2016,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Playing the computer game tetris prior to viewing traumatic film material and subsequent intrusive memories: examining proactive interference","James, Ella L.; Lau-Zhu, Alex; Tickle, Hannah; Horsch, Antje; Holmes, Emily A.","emily.holmes@mrc-cbu.cam.ac.uk","10.1016/j.jbtep.2015.11.004","Web of Science","England","Europe",2,56,32,0.571428571,20.59,"Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 3, page 31","Tetris","Tetris only","Decrease","No-Task","No-task","No-Task","Tetris","Behavioural","Imagery","Indirect","Task",28,28,56,"Pre","Trauma film","Trauma film","11","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion provocation task","Lab-based intrusion monitoring task","7th day post trauma film","2 minutes","Real Time","Image","Null","Both conditions did not significantly in terms of lab intrusions.",NA,NA,"Yes","Null",5,NA,3.68,4.57,NA,2.78,"0.43","t(54)=0.49",NA,"0.63","0.13","Cohen's d",NA,NA,NA,NA,"Film","No","James et al., 2016","James et al., 2016","James et al., 2016","Tetris",NA,NA,NA,NA,1,NA,NA,0.49,0.13,-0.13001,0.07158,0.267544388840431,-0.654397002127246,0.394377002127246,-0.485938055226942,0.627011085903753,-0.97110966949617,0,0.0221990717320882,0,-0.148646650059419,0
52,NA,NA,231,"MMV & SZ",45,1,"Pharmacological","Hydrocortisone",231,2017,"Published","Journal Article","European Neuropsychopharmacology","Repeated cortisol administration does not reduce intrusive memories - a double blind placebo controlled experimental study","Graebener, Alexandra Heike; Michael, Tanja; Holz, Elena; Lass-Hennemann, Johanna","t.michael@mx.uni-saarland.de","10.1016/j.euroneuro.2017.09.001","Web of Science","Germany","Europe",2,65,65,1,21.95,"Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"page 8, 3.3.2","Hydrocortisone (exogenous cortisol)","Hydrocortisone","Decrease","Placebo","Experimental task","Placebo","Hydrocortisone","Pharmacological",NA,NA,NA,32,33,65,"Delayed post","Trauma film","Trauma film","3","11 minutes","Intrusion Frequency","Intrusion frequency","Intrusion triggering task","Lab-based intrusion monitoring task","4th day post trauma film","3 minutes","Retrospective","Image/thought/sound/emotion combined","Null","Both conditions did not significantly in terms of intrusion frequency","ECG, EDA, Cortisol","STAI-S","Yes","Null",2.47,NA,1.95,2.22,NA,2.39,"0.25",NA,NA,"0.664","Not provided","Not provided","Is the manipulation delayed or immediate post",NA,NA,NA,"Film","Yes","Graebener et al., 2017","Graebener et al., 2017","Graebener et al., 2017","Hydrocortisone",NA,NA,NA,"24 hours, 2 days, 3 days",1,"F(1,57) = .190 (interaction effect, time and group)",NA,NA,NA,-0.11307,0.06165,0.248294180358703,-0.599726593503057,0.373586593503057,-0.455387233952287,0.648830677835811,-0.957127092909254,0,0.0228133154061285,0,-0.150628423848661,0
53,NA,NA,239,"MMV & SZ",46,1,"Behavioural",NA,239,2017,"Published","Journal Article","Journal Of Experimental Psychopathology","An analogue investigation into the effect of trauma-related rumination on trauma intrusions and the moderating role of trait rumination and depression","Kubota, Rie; Nixon, Reginald D. V.","reg.nixon@flinders.edu.au ","10.5127/jep.058516","Web of Science","Australia","Australia",2,57,57,1,20.74,"Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2, page 422","Rumination","Film-related rumination","Increase","Control group (irrelevant quiz questions)","Experimental task","Control (irrelevant quiz question)","Film-related rumination","Behavioural","Verbal","Direct","Task",28,29,57,"Immediate post","Trauma film","Trauma film","1","8 minutes","Intrusion Frequency","Intrusion frequency","Intrusion monitoring task","Lab-based intrusion monitoring task","Same day post trauma film (after reminder)","5 minutes","Real Time","Not provided","Null","Both conditions did not significantly in terms of intrusion frequency (AFTER MANIPULATION)","HR",NA,"No",NA,4.53,NA,4.58666666666667,4.27,NA,4.29333333333333,"0.73","t(54)=0.05",NA,"> .10","Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Kubota & Nixon, 2017, Exp. 1","Kubota & Nixon, 2017","Kubota & Nixon, 2017, Exp. 1, Post-reminder","Film-related rumination",NA,"Post-reminder",NA,NA,1,NA,NA,0.05,0.01,-0.0499229977485534,0.0515189850434872,0.226977939552475,-0.494799759271405,0.394953763774298,-0.219946475181618,0.825912840479922,-0.778872689626544,0,0.000242338251945652,0,-0.0108333409277645,0
54,NA,1,248,"MMV & SZ",46,2,"Behavioural",NA,248,2017,"Published","Journal Article","Journal Of Experimental Psychopathology","An analogue investigation into the effect of trauma-related rumination on trauma intrusions and the moderating role of trait rumination and depression","Kubota, Rie; Nixon, Reginald D. V.","reg.nixon@flinders.edu.au ","10.5127/jep.058516","Web of Science","Australia","Australia",2,59,59,1,23.82,"Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 4, page 429","Rumination","Film-related rumination","Increase","Control group (free thinking)","Experimental task","Control (free thinking)","Film-related rumination","Behavioural","Verbal","Direct","Task",29,30,59,"Immediate post","Trauma film","Trauma film","1","4 minutes","Intrusion Frequency","Intrusion frequency","Intrusion monitoring task","Lab-based intrusion monitoring task","Same day post trauma film (after reminder)","5 minutes","Real Time","Not provided","Null","Both conditions did not significantly in terms of intrusion frequency (AFTER REMINDER)",NA,NA,"No",NA,6.39,NA,5.81666666666667,6.76,NA,6.50333333333333,"1.33","t(54)=2.12",NA,"0.77","0.57","Cohen's d",NA,NA,NA,NA,"Film","No","Kubota & Nixon, 2017, Exp. 2","Kubota & Nixon, 2017","Kubota & Nixon, 2017, Exp. 2, Post-reminder","Film-related rumination",NA,"Post-reminder",NA,NA,-0.333333333333333,NA,NA,-2.12,-0.166666666666667,0.136410358391968,0.0504209394350622,0.224546074192051,-0.303699947024452,0.576520663808389,0.607493846787534,0.54352322492225,-0.3346141317881,0,0.00354694698570262,0,-0.00739085931958383,0
56,NA,NA,260,"SZ",48,1,"Pharmacological","Nicotine",260,2013,"Published","Journal Article","Experimental And Clinical Psychopharmacology","The effects of nicotine on intrusive memories in nonsmokers","Hawkins, Kirsten A.; Cougle, Jesse R.","cougle@psy.fsu.edu","10.1037/a0033966","Web of Science","USA","North america",2,54,26,0.481481481,18.72,"Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"page 438, Table 2","Nicotine","Nicotine","Increase","Placebo (lozenge)","Experimental task","Placebo","Nicotine","Pharmacological",NA,NA,NA,27,27,54,"Pre","Trauma film","Trauma film","20","10min","Intrusion Frequency","Intrusion frequency","Lab intrusion monitoring task","Lab-based intrusion monitoring task","Same day post trauma film","5min","Real Time","Thought","Negative","Nicotine condition showed higher lab intrusions than placebo group immediately  after trauma film",NA,NA,"Yes","Null",15.52,NA,12.72,8.44,NA,1.27,"7.08",NA,NA,"<0.05","0.09","partial eta squared",NA,NA,NA,NA,"Film","No","Hawkins & Cougle, 2013","Hawkins & Cougle, 2013","Hawkins & Cougle, 2013","Nicotine",NA,NA,NA,NA,1,"F(1, 53) = 5.362",NA,NA,NA,-0.7719,0.07959,0.282116997006561,-1.32484931413286,-0.21895068586714,-2.73609888163544,0.00621723407673329,-2.48610327356066,1,0.0932810606214043,0,-0.323369736764198,0
73,1,1,305,"SZ",64,1,"Behavioural",NA,305,2012,"Published","Journal Article","Memory","The impact of perceived self-efficacy on memory for aversive experiences","Brown, Adam D.; Joscelyne, Amy; Dorfman, Michelle L.; Marmar, Charles R.; Bryant, Richard A.","adam.brown@nyumc.org","10.1080/09658211.2012.667110","Web of Science","USA","North america",2,33,23,0.696969697,19.66,"Between-subject",1,1,1,1,1,1,0,NA,0,1,1,8,"page 379, Table 4","High self efficacy","High self efficacy","Decrease","Low self-efficacy","Experimental task","Low self efficacy","High vs. Low self efficacy","Behavioural","Other","Indirect","Task",17,16,33,"Pre","Trauma film","Trauma film","1","10min","Intrusion Frequency","Intrusion frequency","Lab intrusion monitorying (Self-report intrusion frequency)","Lab-based intrusion monitoring task","Immediate post trauma film","3min","Retrospective","Not provided","Positive","Individuals in the HSE condition had significantly fewer visual intrusions than individuals in the LSE condition, immediately after the film",NA,NA,"Yes","Mixed",4.41,NA,5.14,17.87,NA,20.23,"-13.46","t(31)=2.66",NA,"<0.05","0.91","Cohen's d","This paper reported film-related distress, does it count as intrusion-related distress?",NA,NA,NA,"Film","No","Brown et al., 2012","Brown et al., 2012","Brown et al., 2012","High vs. Low self efficacy",NA,NA,NA,NA,-1,NA,NA,-2.66,-0.91,0.90258,0.13367,0.365609080850025,0.185986201533951,1.61917379846605,2.46870235799817,0.013560395709407,1.19604519243428,0,0.0256812403343117,0,0.161166271185511,0
74,NA,NA,311,"MMV & SZ",65,1,"Behavioural",NA,311,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Australia","Australia",3,113,66,0.584070796,23.84,"Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",38,37,75,"Pre","Trauma film","Trauma film","1","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion provocation task","Lab-based intrusion monitoring task","8th day post trauma film","2 minutes","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"Yes","Null",7.52,NA,7.3,6.78,NA,6.13,"1.03",NA,NA,NA,"Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 1","Krans et al., 2018","Krans et al., 2018, Exp. 1","Self efficacy",NA,NA,NA,NA,1,NA,NA,NA,NA,-0.105818765100224,0.0427452684689565,0.206749288920075,-0.511047371383571,0.299409841183122,-0.511821664069335,0.608775826897922,-0.949401982664027,0,0.000756806115832091,0,-0.0246863319397309,0
75,NA,NA,319,"MMV & SZ",65,2,"Behavioural",NA,319,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Belgium/Australia","Australia/europe",3,74,54,0.72972973,20.66,"Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 8","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",23.5,24,47.5,"Immediate post","Trauma film","Trauma film","1","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion provocation task","Lab-based intrusion monitoring task","8th day post trauma film","2 minutes","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"Yes","Null",9.62,NA,5.8,9.13,NA,4.61,"1.11",NA,NA,NA,"Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 2","Krans et al., 2018","Krans et al., 2018, Exp. 2","Self efficacy",NA,NA,NA,NA,0,NA,NA,NA,NA,-0.101006520664103,0.0675918265938222,0.259984281436056,-0.610575712278772,0.408562670950566,-0.388510105711701,0.697638576991061,-0.849050761694181,0,0.00221395266666385,0,-0.0313354376386819,0
80,1,1,331,"SZ",69,1,"Behavioural",NA,331,2012,"Published","Journal Article","Cognition And Emotion","Fewer intrusions after an attentional bias modification training for perceptual reminders of analogue trauma","Verwoerd, Johan; Wessel, Ineke; de Jong, Peter J.","j.r.l.verwoerd@rug.nl","10.1080/02699931.2011.563521","Web of Science","Netherlands","Europe",2,45,38,0.844444444,20.1,"Between-subject",1,1,1,1,1,1,0,0,0,1,1,8,"page 158","Exogenous cuing task (ECT) training","Attentional bias modification","Decrease","Filler task with no attentional modification","Experimental task","Control (filler task with no attentional modification)","Attentional bias modification","Behavioural","Other","Direct","Task",22,23,45,"Immediate post","Trauma film","Trauma film","5","5min","Intrusion Frequency","Intrusion frequency","Intrusion-monitoring task","Lab-based intrusion monitoring task","Same day post trauma film","3min","Real Time","Not provided","Positive","Training group has lower lab intrusion than control group",NA,NA,"No",NA,1.95,NA,1.98,3.54,NA,1.82,"-1.59","t(43)=2.77",NA,"<0.01","0.84","Cohen's d",NA,NA,NA,NA,"Film","No","Verwoerd et al., 2012","Verwoerd et al., 2012","Verwoerd et al., 2012","Attentional bias modification",NA,NA,NA,NA,-1,NA,NA,-2.77,-0.84,0.82222,0.09644,0.310547902907104,0.213546110302076,1.43089388969792,2.64764306022687,0.00810550564281537,1.12090020813063,0,0.0262132654593396,0,0.162627413483315,0
86,NA,NA,350,"MMV & SZ",74,2,"Behavioural",NA,350,2019,"Published","Journal Article","Scientific Reports","Wakeful rest compared to vigilance reduces intrusive but not deliberate memory for traumatic videos","Horlyck, Lone D.; Bisby, James A.; King, John A.; Burgess, Neil","lone.horlyck.11@ucl.ac.uk ","10.1038/s41598-019-49634-8","Web of Science","England","Europe",1,45,36,0.8,22.7,"Within-subject",1,1,1,1,1,1,0,0,1,1,0,8,"page 4,5","Wakeful rest","Wakeful rest","Unspecified","0-back vigilance task","Experimental task","Control (0-back vigilance task)","Wakeful rest","Behavioural","Other","Indirect","Task",45,45,45,"Immediate post","Trauma film","Trauma + Neutral Film","10 negative + 10 neutral","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion provocation task","Lab-based intrusion monitoring task","8th day post trauma film",NA,"Real Time","Not provided","Positive","Wake rest group showed lower intrusion frequency in intrusion provaction task than vigilence group",NA,NA,"Yes","Null",1.44,NA,1.56,2.18,NA,2.28,"-0.74",NA,NA,"< .05","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Horlyck et al., 2019, Exp. 2","Horlyck et al., 2019","Horlyck et al., 2019, Exp. 2","Wakeful rest",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.37558,0.04523,0.212673458616725,-0.0412599788887817,0.792419978888782,1.76599375607494,0.0773968964082547,0.182260775933387,0,0.000427136177772391,0,0.0203680644084962,0
90,NA,NA,362.5,"MMV & SZ",77,2,"Behavioural",NA,362.5,2019,"Published","Journal Article","Journal Of Experimental Psychology: General","Intrusive memories and voluntary memory of a trauma film: differential effects of a cognitive interference task after encoding","Lau-Zhu, Alex; Henson, Richard N.; Holmes, Emily A.","alexlauzhu@gmail.com ","10.1037/xge0000598","Web of Science","England","Europe",2,36,19,0.527777778,25.67,"Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Table 2, page 2167","Reminder plus tetris","Trauma reminder + tetris","Decrease","Reminder only","Experimental task","Trauma reminder","Trauma reminder + tetris vs. Trauma reminder","Behavioural","Imagery","Direct + indirect","Task",18,18,36,"Immediate post","Trauma film","Trauma film","11","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion vigilance task","Lab-based intrusion monitoring task","Same day post trauma film",NA,"Real Time","Image","Positive","Reminder + Tetris group show low lab intrusion frequency than reminder only group on Day 8",NA,NA,"Yes","Null",6.11,NA,5.46,11.28,NA,5.825,"-6.06","t(34)=2.87",NA,"0.021","0.96","Cohen's d",NA,NA,NA,NA,"Film","No","Lau-Zhu et al., 2019, Exp. 2","Lau-Zhu et al., 2019","Lau-Zhu et al., 2019, Exp. 2, Immediate post","Trauma reminder + tetris vs. Trauma reminder",NA,"Immediate post",NA,NA,-1,NA,NA,-2.645,-0.885,0.86079483226306,0.0971967282487814,0.31176389824478,0.249737591703292,1.47185207282283,2.76104718060464,0.00576163523363212,1.13351869256502,0,0.0033795759220268,0,0.0546074640143869,0
91,NA,1,364.5,"MMV & SZ",77,3,"Behavioural",NA,364.5,2019,"Published","Journal Article","Journal Of Experimental Psychology: General","Intrusive memories and voluntary memory of a trauma film: differential effects of a cognitive interference task after encoding","Lau-Zhu, Alex; Henson, Richard N.; Holmes, Emily A.","alexlauzhu@gmail.com ","10.1037/xge0000598","Web of Science","England","Europe",3,57,34,0.596491228,26.29,"Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Page 2171","Reminder plus tetris","Trauma reminder + tetris","Decrease","Reminder only","Experimental task","Trauma reminder","Trauma reminder + tetris vs. Trauma reminder","Behavioural","Imagery","Direct + indirect","Task",19,19,38,"Immediate post","Trauma film","Trauma film","11","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion vigilance task (retrospective estimate)","Lab-based intrusion monitoring task","Same day post trauma film","9 minutes","Retrospective","Image","Positive","Reminder + Tetris group show low lab intrusion frequency than reminder only group on Day 1 ",NA,NA,"No",NA,6.81,1.6,7.727119155,16.715,1.6,8.977119155,"-8.07","t(36)=3.69",NA,"0.001","1.2","partial eta sqaured","How to code experiment 3, it has three between group conditions (tetris only, tetris + reminder, reminder only; and 3 within-group condition for a specific intrusion monitoring task: vigilance with estimates? Do we create separate rows for each type of vigilance intrusion task or combine vigilance intrusion task factors with between-group conditions (e.g. tetris only no load vs. reminder only no load). doesn't report the three group comparison for intrusion vigilance estimate task with visuospatial or verbal load)",NA,NA,NA,"Film","No","Lau-Zhu et al., 2019, Exp. 3","Lau-Zhu et al., 2019","Lau-Zhu et al., 2019, Exp. 3, Retrospective estimate","Trauma reminder + tetris vs. Trauma reminder",NA,NA,"Retrospective estimate",NA,-1,"F(1,36) = 12.46",NA,-3.69,-1.2,1.15197883516051,0.0981840964027962,0.31334341608337,0.5378257396371,1.76613193068391,3.67640989416545,0.000236539350412246,1.72799063773599,0,0.00831397049258381,0,0.0930164862323058,0
93,NA,NA,370.5,"SZ",79,1,"Behavioural",NA,370.5,2010,"Published","Journal Article","Journal Of Anxiety Disorders","I see what you're saying: intrusive images from listening to a traumatic verbal report","Krans, Julie; Naring, Gerard; Holmes, Emily A.; Becker, Eni S.","J.Krans@psych.ru.nl","10.1016/j.janxdis.2009.09.009","Web of Science","Netherlands","Europe",3,86,60,0.697674419,22.01,"Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"page 137, Table 2","Visualspatial interference task during encoding (shaping plasticine)","Number counting","Unspecified","No-task","No-task","No-Task","Number counting","Behavioural","Verbal","Indirect","Task",29,28,57,"Peri","Verbal report of trauma film","Lisen to verbal report of trauma film","4","11min42s","Intrusion Frequency","Intrusion frequency","Intrusion provocation task was","Lab-based intrusion monitoring task","8th day post trauma film","2min","Real Time","Sensory/verbal","Positive","No group difference on lab intrusion frequency immediate between verbal interference condition and no-task condition",NA,NA,"Yes","Null",2.1,NA,1.665,3.54,NA,2.94,"-1.76","correctedt(45.05)=1.72",NA,"0.09","Not provided","Not provided","Contact Emily for sample size; sample size and trauma stimuli info provide by author via email",NA,NA,NA,"Audio","No","Krans et al., 2010a","Krans et al., 2010","Krans et al., 2010a","Number counting",NA,NA,NA,NA,-1,NA,NA,-2.275,-0.8,0.578662497580633,0.0586907629655736,0.242261765381113,0.10382943743365,1.05349555772762,2.38858367382204,0.0169134564183464,0.66087879794035,0,0.00296404482055449,0,0.0194535515349577,0
103,NA,NA,411,"SZ",89,1,"Behavioural",NA,411,2009,"Published","Journal Article","Behaviour Research And Therapy","Reducing depressive intrusions via a computerized cognitive bias modification of appraisals task: developing a cognitive vaccine","Lang, Tamara J.; Moulds, Michelle L.; Holmes, Emily A.","tamara.lang@psych.ox.ac.uk","10.1016/j.brat.2008.11.002","Web of Science","England","Europe",2,48,24,0.5,29.52,"Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"page 144","Positive CBM training","Positive cbm training","Decrease","Negative CBM training","Experimental task","Negative CBM training","Positive vs. Negative cbm training","Behavioural","Emotion","Indirect","Task",24,24,48,"Pre","Depressing film","Trauma film","5","13 min35s","Intrusion Frequency","Intrusion frequency","Intrusion provocation task","Lab-based intrusion monitoring task","8th day post trauma film","2min","Real Time","Thought","Null","There was no difference between conditions for thought intrusions during provocation task",NA,NA,"No",NA,9,1.33,6.53,18.78,4.89,23.95,"#VALUE!","t(46)=1.90",NA,"0.066","0.55","Cohen's d","Stats extracted from Fig1",NA,-1,1,"Film","No","Lang et al., 2009","Lang et al., 2009","Lang et al., 2009","Positive vs. Negative cbm training",NA,NA,NA,NA,-1,NA,NA,-1.91,-0.55,0.543749447579675,0.0691319671932014,0.262929585998231,0.0284074590231411,1.05909143613621,2.06804207870062,0.0386360664592827,0.525868920105657,0,0.000357059234372683,0,0.0188264036615161,0
105,1,1,424,"MMV & SZ",91,1,"Behavioural",NA,424,2019,"Published","Journal Article","European Journal Of Psychotraumatology","Differential effects of sleep on explicit and implicit memory for potential trauma reminders: findings from an analogue study","Sopp, M. Roxanne; Brueckner, Alexandra H.; Schaefer, Sarah K.; Lass-Hennemann, Johanna; Michael, Tanja","roxanne.sopp@uni-saarland.de ","10.1080/20008198.2019.1644128","Web of Science","Germany","Europe",2,41,27,0.658536585,22.44,"Between-subject",1,1,1,1,1,1,1,NA,1,1,1,10,"Table 3, page 11","Sleep","Sleep","Decrease","Partial sleep deprivation (REM-deprivation)","Experimental task","No REM sleep","Rem sleep","Behavioural","Other","Indirect","Task",20,21,41,"Immediate post","Picture + Audio","Picture + Audio","7","20-30 minutes","Intrusion Frequency","Intrusion frequency","Intrusion triggering task","Lab-based intrusion monitoring task","12 hour post trauma film","15-20 minutes","Real Time","Not provided","Positive","Sleep had lower intrusions than sleep deprivation","PSG",NA,"Yes","Positive",1.29,NA,1.52,2.75,NA,3.63,"-1.46","t(39)=1.82",NA,"0.038","0.57","Cohen's d",NA,NA,NA,NA,"Picture + audio","Yes","Sopp et al., 2019a","Sopp et al., 2019a","Sopp et al., 2019a","Rem sleep",NA,NA,NA,NA,-1,NA,NA,-1.82,-0.57,0.50993,0.10079,0.317474408417435,-0.112319840498172,1.13217984049817,1.6062082060155,0.108228170947903,0.441926519023292,0,0.00328857579649227,0,0.0568417348398288,0
106,NA,NA,433.5,"SZ",92,1,"Behavioural",NA,433.5,2009,"Published","Journal Article","Behavior Therapy","The influence of thought suppression and cognitive load on intrusions and memory processes following an analogue stressor","Nixon, Reginald D. V.; Cain, Neralie; Nehmy, Thomas; Seymour, Melanie","reg.nixon@flinders.edu.au","10.1016/j.beth.2008.10.004","Web of Science","Australia","Australia",4,80,39,0.4875,25.21,"Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"page 374, Table 1","Verbal cognitive load and thought suppression","Thought suppression","Unspecified","Control","No-task","No-Task","Thought suppression","Behavioural","Verbal + imagery","Indirect + direct","Task",20,20,NA,"Immediate post","Trauma film","Trauma film","1","5min","Intrusion Frequency","Intrusion frequency","Five-minute intrusion monitoring","Lab-based intrusion monitoring task","Same day post trauma film","5min","Real Time","Not provided","Null","No group differences were found for any of the group comparisons",NA,NA,"Yes","Positive",4.16833333333333,NA,3.83333333333333,4.15,NA,3.9,"1.21",NA,NA,NA,"Not provided","Not provided","Contact author for sample sizes, they have both recall and recognition results, which should we code? (currently recognition)",NA,NA,NA,"Film","No","Nixon et al., 2009b","Nixon et al., 2009","Nixon et al., 2009b, Immediate post","Thought suppression",NA,"Immediate post",NA,NA,-0.333333333333333,NA,NA,NA,NA,0.0249239861031175,0.0670133165590141,0.258869304010758,-0.482459849757967,0.532307821964202,0.0962801912662529,0.923298043069968,-0.568322503358566,0,0.000290785310830339,0,-0.00305411462707473,0
111,NA,NA,467.5,"MMV",95,1,"Behavioural",NA,467.5,2019,"Published","Journal Article","European Journal Of Psychotraumatology","Investigating the effect of proactive interference control training on intrusive memories","Woud, Marcella L.; Heeren, Alexandre; Shkreli, Lorika; Meyer, Thomas; Egeri, Leonie; Cwik, Jan C.; Zlomuzica, Armin; Kessler, Henrik; Margraf, Juergen","marcella.woud@rub.de","10.1080/20008198.2019.1611092","Web of Science","Germany","Europe",2,54,44,0.814814815,21.24,"Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Page 7","Low proactive interference","Low resistance to proactive interference","Unspecified","High proactive interference","Experimental task","High resistance to Proactive Interference","Low vs. High resistance to proactive interference","Behavioural","Other","Indirect","Task",28,26,54,"Pre","Trauma film","Trauma film","16","15 minutes","Intrusion Frequency","Intrusion frequency","Intrusion provocation task","Lab-based intrusion monitoring task","Same day post trauma film","2 minutes","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"No",NA,11.16,NA,12.92,11.63,NA,7.295,"-0.49",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Woud et al., 2019","Woud et al., 2019","Woud et al., 2019, Immediate post","Low vs. High resistance to proactive interference",NA,"Immediate post",NA,NA,-1,NA,NA,NA,NA,0.0476950101078847,0.0593599981132076,0.243639073453351,-0.429837573860684,0.525227594076453,0.195760923861076,0.844797296479351,-0.556125795364105,0,0.000402134073104595,0,-0.0194859050244615,0
