"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
93,NA,NA,372,"SZ",79,1,"Behavioural",NA,372,2010,"Published","Journal Article","Journal Of Anxiety Disorders","I see what you're saying: intrusive images from listening to a traumatic verbal report","Krans, Julie; Naring, Gerard; Holmes, Emily A.; Becker, Eni S.","J.Krans@psych.ru.nl","10.1016/j.janxdis.2009.09.009","Web of Science","Netherlands","Europe",3,86,60,0.697674419,"22.01","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"page 137, Table 2","Visualspatial interference task during encoding (shaping plasticine)","Clay modeling","Decrease","No-task","No-task","No-Task","Clay modeling","Behavioural","Imagery","Indirect","Task",27,28,55,"Peri","Verbal report of trauma film","Lisen to verbal report of trauma film","4","11min42s","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Not provided","Not provided",NA,NA,"Yes","Null",3.7,NA,3.58,5.11,NA,2.53,"-1.41",NA,NA,NA,"Not provided","Not provided","Contact Emily for sample size; sample size and trauma stimuli info provide by author via email",NA,NA,NA,"Audio","No","Krans et al., 2010a","Krans et al., 2010","Krans et al., 2010a","Clay modeling",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.44982,0.07459,0.273111698760782,-0.0854789295711323,0.985118929571132,1.64701842521216,0.099554258702147,0.682923253516043,0,0.0114481187574145,0,0.106202214830888,0
97,NA,NA,389,"MMV",83,1,"Behavioural",NA,389,2019,"Published","Journal Article","Behaviour Research And Therapy","Spatio-temporal associations with memory cues are linked to analogue traumatic intrusions","Meyer, Thomas; Ikani, Nessa; Morina, Nexhmedin","t.meyer@uni-muenster.de","10.1016/j.brat.2019.103481","Web of Science","Germany","Europe",2,96,73,0.760416667,"22.4","Within-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 3, page 7","Past verbal training","Past verbal training","Decrease","Now verbal training","Experimental task","Now verbal training","Past vs. Now verbal training","Behavioural","Verbal","Direct","Task",96,96,96,"Immediate post","Trauma film","Trauma film","2","20 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of intrusion subscale ies-r",NA,NA,"No",NA,13.8,NA,12.6,14.9,NA,5.9,"-1.1",NA,NA,NA,"Not provided","Not provided","reported intrusion frequency separately for total intrusions, image intrusion, thought intrusion~ which one to code. Mean and sd currently summed for two film clips as they were reported separately for each of the two conditions.",NA,NA,NA,"Film","No","Meyer et al., 2019","Meyer et al., 2019","Meyer et al., 2019","Past vs. Now verbal training",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.11137,0.02087,0.144464528518249,-0.171780475895768,0.394520475895768,0.770915886012334,0.440756790315539,-0.425003414431638,0,0.00774687669219653,0,-0.0864937394341716,0
107,NA,NA,439,"MMV",93,1,"Behavioural",NA,439,2019,"Published","Journal Article","Behaviour Research And Therapy","The effects of dual-tasks on intrusive memories following analogue trauma","van Schie, Kevin; van Veen, Suzanne C.; Hagenaars, Muriel A.","k.vanschie@essb.eur.nl","10.1016/j.brat.2019.103448","Web of Science","Netherlands","Europe",3,76,54,0.710526316,"21.1","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 1, page 5","Recall + Eye Movement","Imagery re-experience + number counting","Decrease","No-Task","No-task","No-Task","Imagery re-experience + number counting","Behavioural","Imagery + verbal","Direct + indirect","Task",25.5,25,50.5,"Immediate post","Trauma film","Trauma film","1","9.24 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of intrusion subscale ies",NA,NA,"Yes","Null",6.62,NA,4.795,8.52,NA,6.46,"-2.6",NA,NA,NA,"Not provided","Not provided","Manipulation is same between experiment 1 and 2 but they changed the duration and how long subjects count backwards from 450 to 1000 in exp 1 to exp 2/3~ how to report these changes in coding",NA,NA,NA,"Film","No","van Schie et al., 2019, Exp. 1","van Schie et al., 2019","van Schie et al., 2019, Exp. 1","Imagery re-experience + number counting",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.334644684402734,0.0644117283119157,0.253794657768669,-0.162792844823857,0.832082213629325,1.31856473002579,0.18731467149136,0.333669247561667,0,0.00431825928307582,0,0.030163936035567,0
108,NA,NA,444.5,"MMV",93,2,"Behavioural",NA,444.5,2019,"Published","Journal Article","Behaviour Research And Therapy","The effects of dual-tasks on intrusive memories following analogue trauma","van Schie, Kevin; van Veen, Suzanne C.; Hagenaars, Muriel A.","k.vanschie@essb.eur.nl","10.1016/j.brat.2019.103448","Web of Science","Netherlands","Europe",3,74,50,0.675675676,"20.85","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2, page 6","Recall + Eye Movement","Imagery re-experience + number counting","Decrease","No-Task","No-task","No-Task","Imagery re-experience + number counting","Behavioural","Imagery + verbal","Direct + indirect","Task",24.5,25,49.5,"Immediate post","Trauma film","Trauma film","1","9.24 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of intrusion subscale ies",NA,NA,"Yes","Null",6.595,NA,4.495,9.44,NA,5.11,"-3.53",NA,NA,NA,"Not provided","Not provided","Manipulation is same between experiment 1 and 2 but they changed the duration and how long subjects count backwards from 450 to 1000 in exp 1 to exp 2/3~ how to report these changes in coding",NA,NA,NA,"Film","No","van Schie et al., 2019, Exp. 2","van Schie et al., 2019","van Schie et al., 2019, Exp. 2","Imagery re-experience + number counting",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.574278333911595,0.0675810145042425,0.259963486867372,0.0647498996515452,1.08380676817164,2.20907305418849,0.0271695600021112,1.04574627407255,0,0.0110548199660693,0,0.0843005454377722,0
109,NA,NA,450.5,"MMV",93,3,"Behavioural",NA,450.5,2019,"Published","Journal Article","Behaviour Research And Therapy","The effects of dual-tasks on intrusive memories following analogue trauma","van Schie, Kevin; van Veen, Suzanne C.; Hagenaars, Muriel A.","k.vanschie@essb.eur.nl","10.1016/j.brat.2019.103448","Web of Science","Netherlands","Europe",4,100,66,0.66,"20.93","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 3, page 7","Recall + Eye Movement","Imagery re-experience + number counting","Decrease","No-Task","No-task","No-Task","Imagery re-experience + number counting","Behavioural","Imagery + verbal","Direct + indirect","Task",25,25,50,"Immediate post","Trauma film","Trauma film","1","9.24 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of intrusion subscale ies",NA,NA,"Yes","Null",5.56,NA,5.545,7.12,NA,4.6,"-2.2",NA,NA,NA,"Not provided","Not provided","Manipulation is same between experiment 1 and 2 but they changed the duration and how long subjects count backwards from 450 to 1000 in exp 1 to exp 2/3~ how to report these changes in coding",NA,NA,NA,"Film","No","van Schie et al., 2019, Exp. 3","van Schie et al., 2019","van Schie et al., 2019, Exp. 3","Imagery re-experience + number counting",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.308687118255171,0.0649489293676732,0.25485079824806,-0.190820446311026,0.808194682821368,1.21124642487763,0.225800974954342,0.268308059340075,0,0.00465308692624451,0,0.0254720254951896,0
117,NA,NA,488.5,"MMV",100,1,"Behavioural",NA,488.5,2020,"Published","Journal Article","Clinical Psychological Science","Do cognitive tasks reduce intrusive-memory frequency after exposure to analogue trauma? an experimental replication","Badawi, Amalia; Berle, David; Rogers, Kris; Steel, Zachary","david.berle@uts.edu.au","10.1177/2167702620906148","Web of Science","Australia","Australia",3,107,67,0.626168224,"28.98","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"Table 1, page 34","Reactivation plus Tetris","Trauma reminder + tetris","Decrease","Reminder + No-task","Experimental task","Trauma reminder","Trauma reminder + tetris vs. Trauma reminder","Behavioural","Imagery","Direct + indirect","Task",33,34,67,"Immediate post","Trauma film","Trauma film","11","10.5 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of intrusion subscale ies-r",NA,NA,"No",NA,14.145,NA,4.81,14.82,NA,5.71,"-0.88",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Badawi et al., 2020","Badawi et al., 2020","Badawi et al., 2020","Trauma reminder + tetris vs. Trauma reminder",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.125385443625432,0.0478806240976135,0.218816416426221,-0.303494732569962,0.554265619820825,0.573016621299564,0.566633439969777,-0.286763119911768,0,0.00190704669031732,0,-0.0375870865058303,0
118,NA,NA,494,"SZ",101,1,"Behavioural",NA,494,2007,"Unpublished","Dissertation",NA,"The effects of training an interpretation bias on later intrusive recollection in an analogue study of post traumatic stress disorder","Postma, Peggy","Not provided",NA,"PsycInfo & ProQuest","England","Europe",2,52,35,0.673076923,"29.3","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"page 96, Table 8","Positive CBM training","Positive cbm training","Decrease","Negative CBM training","Experimental task","Negative CBM training","Positive vs. Negative cbm training","Behavioural","Emotion","Indirect","Task",25,27,52,"Pre","Trauma film","Trauma film","11","~17.51min","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","No group difference on IES-R intrusion subscale  between positive CBM and negative CBM group",NA,NA,"No",NA,4,NA,3.88,4.93,NA,4.1,"-0.93",NA,"-1.09","0.27","Not provided","Not provided","Mann Whitney U Test",NA,NA,NA,"Film","No","Postma, 2007","Postma, 2007","Postma, 2007","Positive vs. Negative cbm training",NA,NA,NA,NA,-1,NA,"U = -1.09",NA,NA,0.22923,0.07754,0.278460050994752,-0.316551699949714,0.775011699949714,0.823206054804321,0.410390826278562,0.0318001904727448,0,4.3439062269178e-05,0,0.00651159839226974,0
120,NA,NA,503.5,"MMV & SZ",103,1,"Pharmacological","Propranolol",503.5,2020,"Published","Journal Article","Psychological Medicine","Reduction in the occurrence of distressing involuntary memories following propranolol or hydrocortisone in healthy women","Kamboj, Sunjeev K.; Gong, An Tong; Sim, ZhiHui; Rashid, Adrihani A.; Baba, Ami; Iskandar, Georges; Das, Ravi K.; Curran, H. Valerie","sunjeev.kamboj@ucl.ac.uk","10.1017/S0033291719001028","Web of Science","England","Europe",3,88,88,1,"23.5341","Between-subject",0.5,1,1,1,1,1,1,0,1,1,1,9.5,"Reported by researcher via email","Propranolol","Propranolol","Decrease","Placebo","Experimental task","Placebo","Propranolol","Pharmacological",NA,NA,NA,29.5,29,58.5,"Immediate post","Trauma film","Trauma film","2","15 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Not provided","Not provided","HR, Cortisol, eye tracking",NA,"Yes","Null",6.13795,NA,4.595925,8.5172,NA,6.12734,"-2.5172",NA,NA,"0.044","Not provided","Not provided","Reported by researcher via email","Contact author for intrusion subscale score",NA,NA,"Film","Yes","Kamboj et al., 2019","Kamboj et al., 2019","Kamboj et al., 2019","Propranolol",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.434440143709927,0.056000879786738,0.236645050205446,-0.0293841546927475,0.8982644421126,1.83583025857825,0.0663827648076764,0.642941476022033,0,0.00246075333918748,0,0.0481249505777,0
123,NA,NA,515,"MMV",106,1,"Behavioural",NA,515,2020,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Visuospatial computer game play after memory reminder delivered three days after a traumatic film reduces the number of intrusive memories of the experimental trauma","Kessler, Henrik; Schmidt, Anna-Christine; James, Ella L.; Blackwell, Simon E.; von Rauchhaupt, Marcel; Harren, Katharina; Kehyayan, Aram; Clark, Ian A.; Sauvage, Magdalena; Herpertz, Stephan; Axmacher, Nikolai; Holmes, Emily A.","Henrik.Kessler@ruhr-uni-bochum.de","10.1016/j.jbtep.2019.01.006","Web of Science","Germany","Europe",3,86,51,0.593023256,"24.35","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table S1, SOM page 3","Reminder plus tetris","Trauma reminder + tetris","Decrease","Reminder only","Experimental task","Trauma reminder","Trauma reminder + tetris vs. Trauma reminder","Behavioural","Imagery","Direct + indirect","Task",28,30,58,"Delayed post","Trauma film","Trauma film","16","14 minutes 52 seconds","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","7th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES-R INTRUSION SUBSCALE",NA,NA,"Yes","Null",9.82,NA,4.71,12.04,NA,4.94,"-2.22",NA,"-2.12","0.103","-0.47","Cohen's d","Dunn-Bonferroni-corrected",NA,NA,NA,"Film","No","Kessler et al., 2020","Kessler et al., 2020","Kessler et al., 2020","Trauma reminder + tetris vs. Trauma reminder",NA,NA,NA,"3 days",-1,NA,NA,NA,-0.47,0.45339,0.07082,0.266120273560659,-0.0682057361788916,0.974985736178892,1.70370334410713,0.088436523076969,0.705212103316197,0,0.0126030544517111,0,0.111446250216428,0
124,NA,NA,525,"SZ",107,1,"Behavioural",NA,525,2004,"Unpublished","Dissertation",NA,"The role of peri-traumatic visuo-spatial and verbal interference on the development of intrusions","Frasquilho, Francisco M.","Not provided",NA,"PsycInfo & ProQuest","England","Europe",3,40,17,0.425,"29","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"page 117, Table 6","Visuo-Spatial Task ","Finger tapping","Decrease","No-task","No-task","No-Task","Finger tapping","Behavioural","Imagery","Indirect","Task",11,14,25,"Peri","Trauma film","Trauma film","5","13min3s","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","7th day post trauma film",NA,"Retrospective",NA,"Null","No group difference on IES intrusion  between visual-spatial interference group and control group",NA,NA,"Yes","Null",5.9,NA,4.08,5.85,NA,5.3,"0.05",NA,NA,">0.05","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Frasquilho, 2004","Frasquilho, 2004","Frasquilho, 2004","Finger tapping",NA,NA,NA,NA,1,"F(2, 37)= 1.23",NA,NA,NA,-0.01006,0.16234,0.402914382964917,-0.799772190611238,0.779652190611238,-0.0249680836061788,0.980080421260786,-0.507641270898065,0,0.00340070913563029,0,-0.0580318698643554,0
126,NA,NA,539,"MMV & SZ",109,1,"Behavioural",NA,539,2020,"Published","Journal Article","Plos One","Arresting visuospatial stimulation is insufficient to disrupt analogue traumatic intrusions","Meyer, Thomas; Brewin, Chris R.; King, John A.; Nijmeijer, Desiree; Woud, Marcella L.; Becker, Eni S.","t.meyer@bsi.ru.nl ","10.1371/journal.pone.0228416","Web of Science","Netherlands","Europe",3,120,99,0.825,"21.8","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2, page 7","High visually arresting","High visual stimulation","Decrease","No-Task","No-task","No-Task","Visual stimulation","Behavioural","Imagery","Indirect","Task",40,40,80,"Immediate post","Trauma film","Trauma film","Not Reported","14 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","No group difference on IES intrusion between H-VA and no-task control group",NA,NA,"No",NA,9,NA,5.6,8.1,NA,5.3,"0.9",NA,NA,"0.4","0.02","partial eta sqaured",NA,NA,NA,NA,"Film","No","Meyer et al., 2020, Exp. 1","Meyer et al., 2020","Meyer et al., 2020, Exp. 1","Visual stimulation",NA,NA,NA,NA,1,"F (2,117) =0.92",NA,NA,NA,-0.16348,0.05017,0.223986606742457,-0.602493749215215,0.275533749215215,-0.729865068173347,0.465472666393137,-1.29114758098308,0,0.0492980454485552,0,-0.2245941241124,0
127,NA,NA,549,"MMV & SZ",109,2,"Behavioural",NA,549,2020,"Published","Journal Article","Plos One","Arresting visuospatial stimulation is insufficient to disrupt analogue traumatic intrusions","Meyer, Thomas; Brewin, Chris R.; King, John A.; Nijmeijer, Desiree; Woud, Marcella L.; Becker, Eni S.","t.meyer@bsi.ru.nl ","10.1371/journal.pone.0228416","Web of Science","Netherlands","Europe",3,114,90,0.789473684,"21.4","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 3, page 12","Imagery","High visual stimulation imagery","Decrease","No-Task","No-task","No-Task","Visual stimulation imagery","Behavioural","Imagery","Indirect","Task",39,37,76,"Immediate post","Trauma film","Trauma film","Not Reported","14 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","No group difference on IES intrusion between H-VA+imagery and no-task control group",NA,NA,"No",NA,9.4,NA,6.8,8.2,NA,5.7,"1.2",NA,NA,"0.21","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Meyer et al., 2020, Exp. 2","Meyer et al., 2020","Meyer et al., 2020, Exp. 2","Visual stimulation imagery",NA,NA,NA,NA,1,"F (2,111) = 1.58",NA,NA,NA,-0.18887,0.0529,0.23,-0.63967,0.26193,-0.821173913043478,0.411547213520175,-1.35900592729764,0,0.052812619817372,0,-0.232998639243672,0
128,NA,NA,555,"MMV",110,1,"Behavioural",NA,555,2020,"Published","Journal Article","Australian Psychologist","The effect of mindfulness training on rumination and intrusions after analogue trauma","Kubota, Rie; Nixon, Reginald D., V","reg.nixon@flinders.edu.au","10.1111/ap.12410","Web of Science","Australia","Australia",2,60,60,1,"22.63","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"Table S3 SOM, page 3","Mindfulness","Mindfulness","Decrease","Muscle relaxation","Experimental task","Muscle relaxation","Mindfulness vs. Muscle relaxation","Behavioural","Other","Indirect","Task",26,27,53,"Immediate post","Trauma film","Trauma film","Not Reported","8 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES-R INTRUSION SUBSCALE",NA,NA,"No",NA,1.15,NA,0.89,1.15,NA,0.78,"0","t(49)=0.02",NA,NA,"< .001","Cohen's d",NA,NA,NA,NA,"Film","No","Kubota & Nixon, 2019","Kubota & Nixon, 2019","Kubota & Nixon, 2019","Mindfulness vs. Muscle relaxation",NA,NA,NA,NA,0,NA,NA,0.02,0.001,0,0.0755,0.274772633280682,-0.538554361230136,0.538554361230136,0,1,-0.641280092847326,0,0.00957326233870192,0,-0.0972055079848292,0
132,1,1,569.5,"SZ",114,1,"Behavioural",NA,569.5,2000,"Published","Journal Article","Journal Of Personality And Social Psychology","Talking facilitates cognitive-emotional processes of adaptation to an acute stressor","Lepore, SJ; Ragan, JD; Jones, S","slepore@brooklyn.cuny.edu","10.1037//0022-3514.78.3.499","Web of Science","USA","North america",4,256,128,0.5,"19.41","Between-subject",1,1,0,0,1,1,0,NA,0,1,1,6,"page 503, Table 2","Validate talk","Validate talk","Decrease","No-talk","No-task","No-Task","Validate talk","Behavioural","Verbal","Direct","Task",64,64,128,"Immediate post","Trauma film","Trauma film","1","14min","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","3rd day post trauma film",NA,"Retrospective",NA,"Positive","Participants in the no-talk condition had a significantly higher level of intrusive thoughts than did participants in  the validate conditions","Blood-pressure and pulse-rate measures ",NA,"No",NA,1.305,NA,0.92,1.8,NA,1.06,"-0.57",NA,NA,"< 0.01","Not provided","Not provided","Contact author for sample size; sample info provided by author via email",NA,NA,NA,"Film","Yes","Lepore et al., 2000","Lepore et al., 2000","Lepore et al., 2000","Validate talk",NA,NA,NA,NA,-1,"F(3, 252) = 3.89",NA,NA,NA,0.494828798096317,0.0257875536314769,0.160585035515383,0.180082128486165,0.809575467706468,3.08141288824459,0.00206020749632381,1.02845527224135,0,0.00834047619890112,0,0.0744348837454264,0
136,NA,NA,588,"MMV",118,1,"Behavioural",NA,588,2021,"Published","Journal Article","Journal Of Sleep Research","Sleep differentially impacts involuntary intrusions and voluntary recognitions of lab-analogue traumatic memories","Zeng, Shengzi; Lau, Esther Yuet Ying; Li, Shirley Xin; Hu, Xiaoqing","xiaoqinghu@hku.hk","10.1111/jsr.13208","Web of Science","Hong Kong SAR","Asia",2,60,41,0.683333333,"20.5","Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Table 7, page 10","Sleep","Sleep","Decrease","Sleep Deprivation (one night)","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",30,30,60,"Immediate post","Trauma film","Trauma film","9","14 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES-R INTRUSION SUBSCALE",NA,NA,"Yes","Positive",0.43,0.08,0.438178046,0.54,0.08,0.438178046,"-0.11",NA,NA,"0.231","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Zeng et al., 2020","Zeng et al., 2020","Zeng et al., 2020","Sleep",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.24778,0.06718,0.259191049228171,-0.260234456487215,0.755794456487215,0.955974370017209,0.33908518345171,0.0895568002670509,0,0.000265756116738973,0,0.0160884031404646,0
138,NA,NA,594.5,"MMV",120,1,"Behavioural",NA,594.5,2018,"Published","Journal Article","Plos One","Does napping enhance the effects of cognitive bias modification-appraisal training? an experimental study","Woud, Marcella L.; Cwik, Jan C.; Blackwell, Simon E.; Kleim, Birgit; Holmes, Emily A.; Adolph, Dirk; Zhang, Hui; Margraf, Juergen","marcella.woud@rub.de","10.1371/journal.pone.0192837","Web of Science","Germany","Europe",2,94,72,0.765957447,"23.08","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2, page 10","Positive CBM","Sleep","Decrease","Wake","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",48.5,45.5,94,"Immediate post","Trauma film","Trauma film","Not Reported","20 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective","Image/thought combined","Positive","Sleep had lower IES-R intrusion score than wake","EEG","PTCI, state anxiety","No",NA,8.53,NA,6.25,10.36,NA,6.19,"-3.4",NA,NA,"0.006","Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Woud et al., 2018","Woud et al., 2018","Woud et al., 2018","Sleep",NA,NA,NA,NA,-1,"F(1.90) = 7.93",NA,NA,NA,0.283315175851586,0.0348023758181388,0.186553948814113,-0.0823305638240766,0.648960915527248,1.51867691706643,0.128843839610243,0.279572712290399,0,0.0305263312823652,0,0.0664997597179528,0
143,NA,NA,625,"SZ",124,1,"Behavioural",NA,625,2022,"Published","Journal Article","Cognitive Therapy And Research","How expectations shape the formation of intrusive memories: An experimental study using the trauma film paradigm","Herzog, Philipp;Barth, Charlotte;Rief, Winfried;Brakemeier, Eva-Lotta;Kube, Tobias","philipp.herzog@staff.uni-marburg.de","10.1007/s10608-022-10290-4","PROQUEST","Germany","Europe",3,89,42,0.471910112,"24","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2","Positive expectation group (intrusion-inhibiting)","Positive expectation towards intrusion","Decrease","No-expectation control group","No-task","No-Task","Positive expectation towards intrusion","Behavioural","Verbal","Direct","Instruction",24,33,57,"Immediate post","Trauma film","Trauma film","4","12.65min","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","No group differences were found",NA,NA,"No",NA,13.13,NA,3.37,13.58,NA,3.54,"-0.45",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Herzog et al., 2022","Herzog et al., 2022","Herzog et al., 2022","Positive expectation towards intrusion",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.12791,0.07211,0.268533051969399,-0.398414781860022,0.654234781860022,0.476328701669752,0.633840220638614,-0.268435867984312,0,0.00165041983139474,0,-0.0401645623224816,0
145,1,1,630,"SZ",126,1,"Behavioural",NA,630,2021,"Unpublished","Dissertation",NA,"Effects of Intrusive Symptoms and Emotional Reactivity in a Laboratory-Based Film Analog Study","Nguyen, Anna Marie","Not provided",NA,"ProQuest Dissertations and Theses","USA","North america",2,49,34,0.693877551,"19.1","Between-subject",1,1,1,1,1,1,1,NA,1,0,1,9,"Table 6, page 38","Sleep","Sleep","Decrease","Sleep deprivation","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",24,25,49,"Immediate post","Disgust film","Disgust film","Not provided","Not provided","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","2nd day post trauma film",NA,"Retrospective",NA,"Null","No group differences were found",NA,NA,"Yes","Not reported",10.8,NA,4.59,8.64,NA,1.89,"2.16",NA,NA,"0.192","Not provided","Not provided",NA,"Paper indicate 1 ppt being excluded by did not indicate which group but seems the df is the same as the full sample size (df =47, full = 49) (how to deal with this?); Also the F value although it is the main effect of group, but takes account into the pre-manipulation assessment (Should not consider it to calculate effect size?)This study used Tetris right after the film as a filler task to keep ppt from rehearsing the film",NA,NA,"Film","No","Nguyen, 2021","Nguyen, 2021","Nguyen, 2021","Sleep",NA,NA,NA,NA,1,"F(1, 47) = 1.76",NA,NA,NA,-0.61013,0.08547,0.29235252692597,-1.1831409527749,-0.0371190472250988,-2.08696673983084,0.0368911411752218,-2.43104356643329,1,0.114508248109966,0,-0.35610319590134,0
