"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","yi_pos","se","Lower.Limit","Upper.Limit","Z.value","p.value"
21,NA,NA,103,"MMV & SZ",16,1,"Behavioural",NA,103,2009,"Published","Journal Article","Behaviour Research And Therapy","An experimental analogue study into the role of abstract thinking in trauma-related rumination","Ehring, Thomas; Szeimies, Anna-Kristina; Schaffrick, Christina","t.w.a.ehring@uva.nl","10.1016/j.brat.2008.12.011","Web of Science","Netherlands","Europe",3,83,"56","0.674698795","24.08","Between-subject",1,1,1,1,1,1,0,NA,1,1,1,9,"Table 4, page 291","Abstract ruminative thinking","Film-related rumination","Unspecified","Distraction","Experimental task","Control (irrelevant word and reading task)","Film-related rumination","Behavioural","Verbal","Direct","Task",28,27,55,"Immediate post","Trauma film","Trauma film","8","17 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusions questionnaire (REMINDER)","Self-report questionnaire","Same day post trauma film","2 minutes","Retrospective",NA,"Null","Both conditions did not significantly in terms of intrusion distress","HR",NA,"No",NA,50.89,NA,26.04,47.96,NA,23.05,"2.93",NA,NA,NA,"Not Reported","Not Reported","Intrusion content info Not Reported",NA,NA,NA,"Film","Yes","Ehring et al., 2009","Ehring et al., 2009","Ehring et al., 2009, Reminder","Film-related rumination",NA,NA,"Reminder",NA,1,NA,NA,NA,NA,0.11732,0.07288,-0.11732,0.269956393,-0.646436601,0.411792461,-0.434596375,0.663855427
29,NA,NA,122,"MMV & SZ",22,1,"Behavioural",NA,122,2012,"Published","Journal Article","Journal Of Experimental Psychopathology","To think or not to think about trauma? an experimental investigation into unconscious thought and intrusion development","Krans, Julie;Bos, Maarten W.","j.krans@unsw.edu.au","10.5127/jep.020011","PsycInfo & ProQuest","Netherlands","Europe",3,149,"111","0.744966443","21.53","Between-subject",1,1,1,1,1,1,0,NA,1,1,1,9,"Page 317","Unconscious thought (2-back working memory task + being told need film information)","Unconscious imagery re-experience","Unspecified","Control (2-back working memory task [being told the exp. has ended])","Experimental task","Control (working memory task)","Unconscious imagery re-experience","Behavioural","Imagery","Direct","Task",46,18,64,"Immediate post","Trauma film","Trauma film","1","8.42 minutes","Intrusion Frequency","Intrusion frequency","Intrusion provocation task","Lab-based intrusion monitoring task","Same day post trauma film","2 minutes","Real Time",NA,"Negative","Unconscious thought significantly reduced lab intrusions compared to distraction",NA,"trait anxiety","Yes","Null",6,NA,4.41,8.44,NA,6.89,"-2.44",NA,NA,NA,"Not Reported","Not Reported","Intrusion content info Not Reported; Sample size info provided by author via email",NA,NA,NA,"Film","No","Krans & Bos, 2012","Krans & Bos, 2012","Krans & Bos, 2012","Unconscious imagery re-experience",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.46274,0.07897,0.46274,0.281011683,-0.08804254,1.013523257,1.646694378,0.09962088
30,NA,NA,124,"MMV & SZ",23,1,"Behavioural",NA,124,2013,"Published","Journal Article","Consciousness And Cognition","The self and involuntary memory: identifying with the victim increases memory accessibility for stressful events","Krans, Julie","j.krans@unsw.edu.au","10.1016/j.concog.2013.08.006","Web of Science","Australia","Australia",3,40,"38","0.95","19.65","Between-subject",0.5,1,1,1,1,1,1,0,1,1,1,9.5,"Table 1, 1301","Low self-relevance","Contextual information","Unspecified","No-task","No-task","No-Task","Contextual information","Behavioural","Verbal","Direct","Instruction",13,12,25,"Peri","Trauma film","Trauma film","4","7min 55s","Intrusion Frequency","Intrusion frequency","Paper Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusions.",NA,NA,"No",NA,1.08,NA,1.5,1.42,NA,1.08,"-0.34",NA,NA,NA,"Not Reported","Not Reported","Intrusion content info Not Reported; Female size info provided by author via email",NA,NA,NA,"Film","No","Krans, 2013","Krans, 2013","Krans, 2013","Contextual information",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.24983,0.1615,0.24983,0.401876522,-0.537845183,1.037510782,0.621665576,0.534161792
34,NA,NA,135,"MMV & SZ",27,1,"Behavioural",NA,135,2014,"Unpublished","Dissertation",NA,"The effect of viewpoint dependence in spatial memory tasks on intrusive memories in analogue trauma","Polack, R. E. L. R.","sunjeev.kamboj@ucl.ac.uk","Not Reported","PsycInfo & ProQuest","England","Europe",3,45,"28","0.622222222","23.87","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"Table 2, page 91","Virtual environment (shifted-viewpoint ((allocentric memory))","Ve allocentric recognition memory task","Unspecified","Control group (music)","Experimental task","Control (music)","Ve allocentric recognition memory task","Behavioural","Imagery","Indirect","Task",15,15,30,"Immediate post","Trauma film","Trauma film","Not Reported","20min","Intrusion Frequency","Intrusion frequency","Paper diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of image-based intrusions.",NA,NA,"No",NA,3.2,NA,3.17,5.53,NA,4.99,"-2.33",NA,NA,NA,"Not Reported","Not Reported","image-based intrusions",NA,NA,NA,"Film","No","Polack, 2014","Polack, 2014","Polack, 2014","Ve allocentric recognition memory task",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.5423,0.13823,0.5423,0.37179933,-0.186431087,1.271022288,1.458570676,0.14468331
34,NA,NA,137,"MMV & SZ",27,1,"Behavioural",NA,137,2014,"Unpublished","Dissertation",NA,"The effect of viewpoint dependence in spatial memory tasks on intrusive memories in analogue trauma","Polack, R. E. L. R.","sunjeev.kamboj@ucl.ac.uk","Not Reported","PsycInfo & ProQuest","England","Europe",3,45,"28","0.622222222","23.87","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"Table 2, page 91","Virtual environment (shifted-viewpoint ((allocentric memory))","Ve allocentric recognition memory task","Unspecified","Control group (music)","Experimental task","Control (music)","Ve allocentric recognition memory task","Behavioural","Imagery","Indirect","Task",15,15,30,"Immediate post","Trauma film","Trauma film","Not Reported","20min","Intrusion Frequency","Intrusion frequency","Paper diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Thought","Null","Both conditions did not significantly in terms of thought-based intrusions.",NA,NA,"No",NA,1.67,NA,1.68,0.67,NA,0.98,"1",NA,NA,NA,"0.06","partial eta squared","thought intrusions",NA,NA,NA,"Film","No","Polack, 2014","Polack, 2014","Polack, 2014","Ve allocentric recognition memory task",NA,NA,NA,NA,1,NA,NA,NA,NA,0.70744,0.14167,-0.70744,0.376396825,-1.445179789,0.030295766,-1.879511101,0.060174739
34,NA,NA,139,"MMV & SZ",27,1,"Behavioural",NA,139,2014,"Unpublished","Dissertation",NA,"The effect of viewpoint dependence in spatial memory tasks on intrusive memories in analogue trauma","Polack, R. E. L. R.","sunjeev.kamboj@ucl.ac.uk","Not Reported","PsycInfo & ProQuest","England","Europe",3,45,"28","0.622222222","23.87","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"Table 2, page 91","Virtual environment (shifted-viewpoint ((allocentric memory))","Ve allocentric recognition memory task","Unspecified","Control group (music)","Experimental task","Control (music)","Ve allocentric recognition memory task","Behavioural","Imagery","Indirect","Task",15,15,30,"Immediate post","Trauma film","Trauma film","Not Reported","20min","Intrusion Frequency","Intrusion frequency","Paper diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image & thought","Null","Both conditions did not significantly in terms of image and thought combined-based intrusions.",NA,NA,"No",NA,3.4,NA,3.36,1.4,NA,2.03,"2",NA,NA,NA,"0.14","partial eta squared","image + thought based intrusions",NA,NA,NA,"Film","No","Polack, 2014","Polack, 2014","Polack, 2014","Ve allocentric recognition memory task",NA,NA,NA,NA,1,NA,NA,NA,NA,0.701,0.14152,-0.701,0.376195951,-1.438345919,0.036342208,-1.863395537,0.062406637
34,NA,NA,141,"MMV & SZ",27,1,"Behavioural",NA,141,2014,"Unpublished","Dissertation",NA,"The effect of viewpoint dependence in spatial memory tasks on intrusive memories in analogue trauma","Polack, R. E. L. R.","sunjeev.kamboj@ucl.ac.uk","Not Reported","PsycInfo & ProQuest","England","Europe",3,45,"28","0.622222222","23.87","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"Table 2, page 91","Virtual environment (shifted-viewpoint ((allocentric memory))","Ve allocentric recognition memory task","Unspecified","Control group (music)","Experimental task","Control (music)","Ve allocentric recognition memory task","Behavioural","Imagery","Indirect","Task",15,15,30,"Immediate post","Trauma film","Trauma film","Not Reported","20min","Mean Emotional Distress","Intrusion-related distress","Paper diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of intrusion distress.",NA,NA,"No",NA,2.3,NA,1.15,1.86,NA,1.33,"0.44",NA,NA,NA,"Not Reported","Not Reported","not clear which intrusion content distress",NA,NA,NA,"Film","No","Polack, 2014","Polack, 2014","Polack, 2014","Ve allocentric recognition memory task",NA,NA,NA,NA,1,NA,NA,NA,NA,0.34433,0.13531,-0.34433,0.367844213,-1.065302874,0.376646443,-0.936070769,0.349236752
34,NA,NA,143,"MMV & SZ",27,1,"Behavioural",NA,143,2014,"Unpublished","Dissertation",NA,"The effect of viewpoint dependence in spatial memory tasks on intrusive memories in analogue trauma","Polack, R. E. L. R.","sunjeev.kamboj@ucl.ac.uk","Not Reported","PsycInfo & ProQuest","England","Europe",3,45,"28","0.622222222","23.87","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"page 91, Table 2","Virtual environment (shifted-viewpoint ((allocentric memory))","Ve allocentric recognition memory task","Unspecified","Control group (music)","Experimental task","Control (music)","Ve allocentric recognition memory task","Behavioural","Imagery","Indirect","Task",15,15,30,"Immediate post","Trauma film","Trauma film","Not Reported","20min","Intrusion Frequency","Intrusion frequency","Initial Intrusive Memory frequency","Self-report questionnaire","Same day post trauma film",NA,"Retrospective","Image","Null","No group difference on initial intrusion (Image) between shifted-view and control group",NA,NA,"Yes","Null",NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not Reported","Not Reported",NA,NA,NA,NA,"Film","No","Polack, 2014","Polack, 2014","Polack, 2014","Ve allocentric recognition memory task",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,145,"MMV & SZ",27,1,"Behavioural",NA,145,2014,"Unpublished","Dissertation",NA,"The effect of viewpoint dependence in spatial memory tasks on intrusive memories in analogue trauma","Polack, R. E. L. R.","sunjeev.kamboj@ucl.ac.uk","Not Reported","PsycInfo & ProQuest","England","Europe",3,45,"28","0.622222222","23.87","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"page 91, Table 2","Virtual environment (shifted-viewpoint ((allocentric memory))","Ve allocentric recognition memory task","Unspecified","Control group (music)","Experimental task","Control (music)","Ve allocentric recognition memory task","Behavioural","Imagery","Indirect","Task",15,15,30,"Immediate post","Trauma film","Trauma film","Not Reported","20min","Intrusion Frequency","Intrusion frequency","Initial Intrusive Memory frequency","Self-report questionnaire","Same day post trauma film",NA,"Retrospective","Thought","Null","No group difference on initial intrusion (Thought) between shifted-view and control group",NA,NA,"Yes","Null",NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not Reported","Not Reported",NA,NA,NA,NA,"Film","No","Polack, 2014","Polack, 2014","Polack, 2014","Ve allocentric recognition memory task",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,147,"MMV & SZ",27,1,"Behavioural",NA,147,2014,"Unpublished","Dissertation",NA,"The effect of viewpoint dependence in spatial memory tasks on intrusive memories in analogue trauma","Polack, R. E. L. R.","sunjeev.kamboj@ucl.ac.uk","Not Reported","PsycInfo & ProQuest","England","Europe",3,45,"28","0.622222222","23.87","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"page 91, Table 2","Virtual environment (shifted-viewpoint ((allocentric memory))","Ve allocentric recognition memory task","Unspecified","Control group (music)","Experimental task","Control (music)","Ve allocentric recognition memory task","Behavioural","Imagery","Indirect","Task",15,15,30,"Immediate post","Trauma film","Trauma film","Not Reported","20min","Intrusion Frequency","Intrusion frequency","Initial Intrusive Memory frequency","Self-report questionnaire","Same day post trauma film",NA,"Retrospective","Image & thought","Null","No group difference on initial intrusion (Image & Thought) between shifted-view and control group",NA,NA,"Yes","Null",NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not Reported","Not Reported",NA,NA,NA,NA,"Film","No","Polack, 2014","Polack, 2014","Polack, 2014","Ve allocentric recognition memory task",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,1,1,148,"MMV & SZ",28,1,"Behavioural",NA,148,2014,"Published","Journal Article","Memory","Emotional impact feedback affects how people remember an analogue trauma event","Takarangi, M. K.; Segovia, D. A.; Dawson, E.; Strange, D.","melanie.takarangi@flinders.edu.au","10.1080/09658211.2013.865238","PubMed","USA","North america",3,72,"37","0.513888889","Not Collected","Between-subject",0.5,0,0,0,1,1,0,0,0,1,1,4.5,"Page 1045","More negative feedback","More negative feedback of the film","Unspecified","No feedback","No-task","No-Task","Negative feedback","Behavioural","Verbal","Direct","Task",24,24,48,"Immediate post","Trauma film","Trauma film","Multiple","5min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Thought","Null","Both conditions did not significantly in terms of thought-based intrusions.",NA,NA,"Yes","Null",4.25,NA,3.44,4.75,NA,2.77,"-0.5",NA,NA,NA,"0.03","partial eta squared","thought intrusions; got info from author via email about sample size, raw stats and mean age",NA,NA,NA,"Film","No","Takarangi et al., 2014","Takarangi et al., 2014","Takarangi et al., 2014","Negative feedback",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.15747,0.08359,0.15747,0.289122202,-0.40920506,0.724153973,0.544664005,0.585984626
35,NA,NA,150,"MMV & SZ",28,1,"Behavioural",NA,150,2014,"Published","Journal Article","Memory","Emotional impact feedback affects how people remember an analogue trauma event","Takarangi, M. K.; Segovia, D. A.; Dawson, E.; Strange, D.","melanie.takarangi@flinders.edu.au","10.1080/09658211.2013.865238","PubMed","USA","North america",3,72,"37","0.513888889","Not Collected","Between-subject",0.5,0,0,0,1,1,0,0,0,1,1,4.5,"Figure 1, page 1046","More negative feedback","More negative feedback of the film","Unspecified","No feedback","No-task","No-Task","Negative feedback","Behavioural","Verbal","Direct","Task",24,24,48,"Immediate post","Trauma film","Trauma film","Multiple","5min","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly on intrusion subscale of IES.",NA,NA,"Yes","Null",11.38,NA,8.13,11.67,NA,6.97,"-0.29",NA,NA,NA,"0.04","partial eta squared","got info from author via email about sample size, raw stats and mean age",NA,NA,NA,"Film","No","Takarangi et al., 2014","Takarangi et al., 2014","Takarangi et al., 2014","Negative feedback",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.03767,0.08335,0.03767,0.288700735,-0.528184092,0.603522789,0.130478881,0.896187562
37,NA,NA,161,"MMV & SZ",30,1,"Behavioural",NA,161,2015,"Published","Journal Article","Plos One","Updating versus exposure to prevent consolidation of conditioned fear","Pile, Victoria; Barnhofer, Thorsten; Wild, Jennifer","jennifer.wild@psy.ox.ac.uk","10.1371/journal.pone.0122971","Web of Science","England","Europe",3,115,"87","0.756521739","26.72","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 7, page 14","Exposure group","Trauma re-exposure","Unspecified","Control group","Experimental task","Control (view non-traumatic films)","Trauma re-exposure","Behavioural","Imagery","Direct","Task",41,37,78,"Immediate post","Trauma film","Trauma film + CS+","6","10.85min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not reported","Null","Both conditions did not significantly in terms of diary intrusions.","SCR",NA,"No",NA,11.15,NA,11.45,10.64,NA,11.86,"0.51",NA,NA,NA,"Not Reported","Not Reported",NA,NA,NA,NA,"Film","Yes","Pile et al., 2015","Pile et al., 2015","Pile et al., 2015","Trauma re-exposure",NA,NA,NA,NA,1,NA,NA,NA,NA,0.04336,0.05143,-0.04336,0.226780338,-0.487847463,0.401131461,-0.191189418,0.848377194
37,NA,NA,163,"MMV & SZ",30,1,"Behavioural",NA,163,2015,"Published","Journal Article","Plos One","Updating versus exposure to prevent consolidation of conditioned fear","Pile, Victoria; Barnhofer, Thorsten; Wild, Jennifer","jennifer.wild@psy.ox.ac.uk","10.1371/journal.pone.0122971","Web of Science","England","Europe",3,115,"87","0.756521739","26.72","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"page 14, Table 7","Exposure group","Trauma re-exposure","Unspecified","Control group","Experimental task","Control (view non-traumatic films)","Trauma re-exposure","Behavioural","Imagery","Direct","Task",40,36,76,"Immediate post","Trauma film","Trauma film + CS+","6","10.85min","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","A week post trauma film",NA,"Retrospective",NA,"Not Reported","Not Reported","SCR",NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not Reported","Not Reported","Contact author for intrusion subscale score",NA,NA,NA,"Film","Yes","Pile et al., 2015","Pile et al., 2015","Pile et al., 2015","Trauma re-exposure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,165,"MMV & SZ",30,1,"Behavioural",NA,165,2015,"Published","Journal Article","Plos One","Updating versus exposure to prevent consolidation of conditioned fear","Pile, Victoria; Barnhofer, Thorsten; Wild, Jennifer","jennifer.wild@psy.ox.ac.uk","10.1371/journal.pone.0122971","Web of Science","England","Europe",3,115,"87","0.756521739","26.72","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 7, page 14","Exposure group","Trauma re-exposure","Unspecified","Control group","Experimental task","Control (view non-traumatic films)","Trauma re-exposure","Behavioural","Imagery","Direct","Task",41,37,78,"Immediate post","Trauma film","Trauma film + CS+","6","10.85min","Self-reported distress ratings","Intrusion-related distress","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not reported","Null","Both conditions did not significantly in terms of diary intrusion distress.","SCR",NA,"No",NA,27.15,NA,32.18,25.5,NA,35.63,"1.65",NA,NA,NA,"Not Reported","Not Reported",NA,NA,NA,NA,"Film","Yes","Pile et al., 2015","Pile et al., 2015","Pile et al., 2015","Trauma re-exposure",NA,NA,NA,NA,1,NA,NA,NA,NA,0.04825,0.05143,-0.04825,0.226786672,-0.492751964,0.396251789,-0.212755394,0.831517758
39,1,1,167,"MMV",32,1,"Behavioural",NA,167,2016,"Published","Journal Article","Memory","Imagery rescripting: is incorporation of the most aversive scenes necessary?","Dibbets, Pauline; Arntz, Arnoud","Pauline.dibbets@maastrichtuniversity.nl","10.1080/09658211.2015.1043307","Web of Science","Netherlands","Europe",4,100,"76","0.76","21.6","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 691","Imaginal Exposure","Imagery re-experience","Unspecified","Control group (read neutral magazines) ","Experimental task","Control (magazine reading)","Imagery re-experience","Behavioural","Imagery","Direct","Task",25,25,50,"Immediate post","Trauma film","Trauma film","Not Reported","15 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not provided","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"No",NA,3.05,0.78,3.9,4.64,1.07,5.35,"-1.59",NA,NA,"> .20","Not provided","Not provided","Back-transformed frequency mean reported",NA,NA,NA,"Film","No","Dibbets & Arntz, 2016","Dibbets & Arntz, 2016","Dibbets & Arntz, 2016","Imagery re-experience",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.3343,0.08112,0.3343,0.284811419,-0.223933436,0.892527327,1.173748394,0.24049582
39,NA,NA,168,"MMV",32,1,"Behavioural",NA,168,2016,"Published","Journal Article","Memory","Imagery rescripting: is incorporation of the most aversive scenes necessary?","Dibbets, Pauline; Arntz, Arnoud","Pauline.dibbets@maastrichtuniversity.nl","10.1080/09658211.2015.1043307","Web of Science","Netherlands","Europe",4,100,"76","0.76","21.6","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 689","Imaginal Exposure","Imagery re-experience","Unspecified","Control group (read neutral magazines) ","Experimental task","Control (magazine reading)","Imagery re-experience","Behavioural","Imagery","Direct","Task",25,25,50,"Immediate post","Trauma film","Trauma film","Not Reported","15 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","Both conditions did not significantly in terms of diary intrusion distress.",NA,NA,"No",NA,28.23,NA,23.19,28.21,NA,17.85,"0.02",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Dibbets & Arntz, 2016","Dibbets & Arntz, 2016","Dibbets & Arntz, 2016","Imagery re-experience",NA,NA,NA,NA,1,NA,NA,NA,NA,0.00095,0.08,-0.00095,0.282842728,-0.555323065,0.55342043,-0.003363415,0.997316388
46,NA,NA,196,"MMV",39,1,"Behavioural",NA,196,2016,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Encoding disorganized memories for an analogue trauma does not increase memory distortion or analogue symptoms of ptsd","Segovia, D. A.; Strange, D.; Takarangi, M. K.","dstrange@jjay.cuny.edu","10.1016/j.jbtep.2015.07.003","PubMed","USA","North america",6,211,"114","0.539906103","Not provided","Between-subject",0.5,1,1,1,1,1,0,0,1,1,1,8.5,"Table 4, page 133","Data-driven processing","Data-driven processing","Unspecified","No-Task","No-task","No-Task","Data-driven processing","Behavioural","Imagery","Direct","Instruction",35.16666667,35.16666667,NA,"Peri","Trauma film","Trauma film","1","3.82 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"Yes","Null",2.76,NA,4.06,2.91,NA,4.07,"-0.15",NA,NA,NA,"Not provided","Not provided","Study in total had 6 groups but we only code for 3 groups, so should we report 3 or 6 in the sample size column, the study doesn't provide info on number of participants within each condition.",NA,NA,NA,"Film","No","Segovia et al., 2016","Segovia et al., 2016","Segovia et al., 2016","Data-driven processing",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.03649,0.05688,0.03649,0.238498439,-0.430963341,0.503950542,0.153014002,0.878387234
46,NA,NA,197,"MMV",39,1,"Behavioural",NA,197,2016,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Encoding disorganized memories for an analogue trauma does not increase memory distortion or analogue symptoms of ptsd","Segovia, D. A.; Strange, D.; Takarangi, M. K.","dstrange@jjay.cuny.edu","10.1016/j.jbtep.2015.07.003","PubMed","USA","North america",6,211,"114","0.539906103","Not provided","Between-subject",0.5,1,1,1,1,1,0,0,1,1,1,8.5,"Table 4, page 133","Data-driven processing","Data-driven processing","Unspecified","No-Task","No-task","No-Task","Data-driven processing","Behavioural","Imagery","Direct","Instruction",35.16666667,35.16666667,NA,"Peri","Trauma film","Trauma film","1","3.82 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","Both conditions did not significantly in terms of diary intrusions distress.",NA,NA,"Yes","Null",4.72,NA,2.08,4.06,NA,2.1,"0.66",NA,NA,NA,"Not provided","Not provided","Study in total had 6 groups but we only code for 3 groups, so should we report 3 or 6 in the sample size column, the study doesn't provide info on number of participants within each condition.",NA,NA,NA,"Film","No","Segovia et al., 2016","Segovia et al., 2016","Segovia et al., 2016","Data-driven processing",NA,NA,NA,NA,1,NA,NA,NA,NA,0.31231,0.05757,-0.31231,0.239927928,-0.782563793,0.157953686,-1.301661945,0.193031974
46,NA,NA,198,"MMV",39,1,"Behavioural",NA,198,2016,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Encoding disorganized memories for an analogue trauma does not increase memory distortion or analogue symptoms of ptsd","Segovia, D. A.; Strange, D.; Takarangi, M. K.","dstrange@jjay.cuny.edu","10.1016/j.jbtep.2015.07.003","PubMed","USA","North america",6,211,"114","0.539906103","Not provided","Between-subject",0.5,1,1,1,1,1,0,0,1,1,1,8.5,"Table 4, page 133","Data-driven processing","Data-driven processing","Unspecified","No-Task","No-task","No-Task","Data-driven processing","Behavioural","Imagery","Direct","Instruction",35.16666667,35.16666667,NA,"Peri","Trauma film","Trauma film","1","3.82 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES intrusion subscale.",NA,NA,"Yes","Null",7.23,NA,6.56,7.37,NA,8.18,"-0.14",NA,NA,NA,"Not provided","Not provided","Study in total had 6 groups but we only code for 3 groups, so should we report 3 or 6 in the sample size column, the study doesn't provide info on number of participants within each condition.",NA,NA,NA,"Film","No","Segovia et al., 2016","Segovia et al., 2016","Segovia et al., 2016","Data-driven processing",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.01867,0.05687,0.01867,0.238483788,-0.448754125,0.486102323,0.078303431,0.937586689
